proyecto,tipo_obra,fase,actividad,material,cantidad_material,costo_unitario,costo_material,horas_trabajadas,costo_mano_obra,costo_estimado,costo_real,diferencia_costo,porcentaje_desviacion,duracion_estimada,duracion_real,retraso_dias,ciudad,clima
Proyecto_5,Residencial,Instalaciones,Pintura,Acero,324,26522,8593128,99,1378476,9971604,13274557,3302953,33.12358773974578,6,9,3,Cali,Soleado
Proyecto_5,Comercial,Instalaciones,Excavación,Grava,256,57630,14753280,105,918120,15671400,16216886,545486,3.4807738938448387,14,18,4,Bogotá,Nublado
Proyecto_18,Industrial,Cimentación,Excavación,Ladrillo,90,71866,6467940,113,1522901,7990841,7558812,-432029,-5.40655232659491,20,27,7,Medellín,Nublado
Proyecto_4,Residencial,Estructura,Encofrado,Acero,13,69812,907556,64,709568,1617124,1319761,-297363,-18.38838580096517,7,11,4,Barranquilla,Nublado
Proyecto_11,Residencial,Estructura,Vaciado concreto,Cemento,392,79995,31358040,171,3242160,34600200,48307299,13707099,39.61566407130594,25,33,8,Bogotá,Nublado
Proyecto_9,Industrial,Instalaciones,Pintura,Cemento,308,34816,10723328,161,2485840,13209168,15558061,2348893,17.78229332839131,11,13,2,Barranquilla,Lluvia
Proyecto_20,Industrial,Acabados,Encofrado,Grava,452,64198,29017496,199,3203701,32221197,41128697,8907500,27.644845099950814,23,20,-3,Medellín,Nublado
Proyecto_2,Comercial,Acabados,Encofrado,Arena,379,37793,14323547,127,1779905,16103452,21570213,5466761,33.947758530282826,9,14,5,Medellín,Soleado
Proyecto_5,Residencial,Acabados,Excavación,Grava,451,64899,29269449,162,2745900,32015349,33399154,1383805,4.322317398445352,19,18,-1,Cali,Nublado
Proyecto_17,Comercial,Acabados,Vaciado concreto,Cemento,241,77062,18571942,135,2235330,20807272,20502386,-304886,-1.465285790467871,28,31,3,Bogotá,Soleado
Proyecto_13,Industrial,Cimentación,Pintura,Acero,80,35761,2860880,74,625892,3486772,3761133,274361,7.868624618988567,11,8,-3,Barranquilla,Soleado
Proyecto_19,Comercial,Cimentación,Pintura,Ladrillo,29,64276,1864004,191,1556650,3420654,3158064,-262590,-7.676602193615607,9,7,-2,Barranquilla,Soleado
Proyecto_1,Residencial,Cimentación,Pintura,Cemento,16,16691,267056,45,869535,1136591,1451959,315368,27.74683241377065,5,10,5,Cali,Nublado
Proyecto_4,Industrial,Acabados,Pintura,Arena,246,21386,5260956,39,472641,5733597,7118153,1384556,24.148122025318486,7,16,9,Barranquilla,Nublado
Proyecto_4,Industrial,Acabados,Encofrado,Ladrillo,207,18792,3889944,47,524426,4414370,5046551,632181,14.320978984543661,16,22,6,Medellín,Lluvia
Proyecto_20,Comercial,Acabados,Vaciado concreto,Grava,155,65097,10090035,65,701545,10791580,9892672,-898908,-8.329716315868483,10,18,8,Bogotá,Nublado
Proyecto_18,Residencial,Acabados,Pintura,Grava,339,63453,21510567,18,272304,21782871,27700280,5917409,27.165422776455866,10,19,9,Medellín,Nublado
Proyecto_17,Industrial,Instalaciones,Encofrado,Cemento,123,45547,5602281,67,1132300,6734581,6771596,37015,0.5496258787295007,7,13,6,Cali,Nublado
Proyecto_8,Residencial,Acabados,Instalación eléctrica,Arena,237,29248,6931776,169,1816412,8748188,10267568,1519380,17.36793950930181,8,17,9,Barranquilla,Soleado
Proyecto_8,Industrial,Instalaciones,Pintura,Ladrillo,134,40933,5485022,165,2818200,8303222,8663710,360488,4.341543559837374,20,17,-3,Bogotá,Soleado
Proyecto_11,Residencial,Instalaciones,Excavación,Ladrillo,338,22010,7439380,26,272532,7711912,6798128,-913784,-11.848994127526352,26,30,4,Cali,Nublado
Proyecto_5,Industrial,Cimentación,Instalación eléctrica,Cemento,160,77287,12365920,57,791730,13157650,13604729,447079,3.3978636002629647,18,27,9,Cali,Lluvia
Proyecto_1,Industrial,Acabados,Pintura,Arena,76,24543,1865268,87,989364,2854632,2658007,-196625,-6.887928111224144,25,33,8,Medellín,Lluvia
Proyecto_3,Residencial,Instalaciones,Instalación eléctrica,Ladrillo,259,76520,19818680,191,2848765,22667445,31282973,8615528,38.00837721234131,29,31,2,Barranquilla,Lluvia
Proyecto_9,Residencial,Acabados,Encofrado,Acero,256,10722,2744832,94,1702434,4447266,4989113,541847,12.18382260022225,29,33,4,Cali,Lluvia
Proyecto_3,Industrial,Acabados,Vaciado concreto,Arena,369,37557,13858533,53,552260,14410793,17323246,2912453,20.210220214807055,16,23,7,Bogotá,Nublado
Proyecto_13,Industrial,Acabados,Encofrado,Ladrillo,249,54328,13527672,81,1368576,14896248,20147048,5250800,35.249144616818946,21,22,1,Barranquilla,Soleado
Proyecto_18,Industrial,Instalaciones,Vaciado concreto,Arena,81,55746,4515426,92,932604,5448030,5148929,-299101,-5.490076229389339,25,22,-3,Medellín,Nublado
Proyecto_16,Comercial,Instalaciones,Instalación eléctrica,Arena,242,27782,6723244,26,334256,7057500,9584235,2526735,35.80212539851222,13,16,3,Bogotá,Lluvia
Proyecto_3,Residencial,Instalaciones,Encofrado,Grava,79,41526,3280554,100,1506500,4787054,4380090,-406964,-8.501345503936243,24,29,5,Cali,Nublado
Proyecto_7,Comercial,Acabados,Excavación,Cemento,97,37050,3593850,142,1904220,5498070,6092246,594176,10.806992271833572,20,29,9,Cali,Nublado
Proyecto_2,Industrial,Acabados,Encofrado,Arena,363,22025,7995075,172,1773492,9768567,8592755,-1175812,-12.03668869753363,19,23,4,Cali,Lluvia
Proyecto_5,Industrial,Estructura,Excavación,Cemento,73,67257,4909761,121,2082289,6992050,7134292,142242,2.034338999292053,21,22,1,Medellín,Nublado
Proyecto_5,Comercial,Instalaciones,Excavación,Ladrillo,436,75731,33018716,81,1513890,34532606,46266799,11734193,33.980039039046176,22,29,7,Cali,Soleado
Proyecto_7,Comercial,Acabados,Pintura,Acero,49,76886,3767414,151,1236237,5003651,6078223,1074572,21.475758401215433,12,14,2,Medellín,Soleado
Proyecto_20,Industrial,Acabados,Instalación eléctrica,Grava,115,13909,1599535,81,1344681,2944216,3323969,379753,12.898272409361269,12,20,8,Cali,Lluvia
Proyecto_20,Comercial,Estructura,Vaciado concreto,Cemento,397,79465,31547605,87,1263762,32811367,45379691,12568324,38.30478626507698,22,23,1,Barranquilla,Lluvia
Proyecto_1,Industrial,Estructura,Excavación,Grava,133,54213,7210329,132,1147872,8358201,11504208,3146007,37.63976243213103,5,9,4,Barranquilla,Lluvia
Proyecto_15,Comercial,Instalaciones,Pintura,Grava,207,57790,11962530,147,2568237,14530767,16316064,1785297,12.286323220240197,12,19,7,Medellín,Soleado
Proyecto_15,Comercial,Cimentación,Pintura,Grava,11,34101,375111,125,1005125,1380236,1271602,-108634,-7.870682984649003,11,20,9,Barranquilla,Nublado
Proyecto_15,Industrial,Cimentación,Pintura,Ladrillo,493,21743,10719299,175,3276350,13995649,18077119,4081470,29.162420406513483,17,23,6,Bogotá,Lluvia
Proyecto_19,Industrial,Cimentación,Encofrado,Acero,480,43773,21011040,159,3069654,24080694,31054698,6974004,28.96097595858325,25,23,-2,Bogotá,Nublado
Proyecto_7,Industrial,Cimentación,Excavación,Cemento,433,30815,13342895,182,2129218,15472113,17484091,2011978,13.003899338118845,10,13,3,Medellín,Lluvia
Proyecto_7,Industrial,Instalaciones,Instalación eléctrica,Grava,179,37582,6727178,14,263802,6990980,9643136,2652156,37.93682716872313,27,30,3,Barranquilla,Lluvia
Proyecto_15,Industrial,Estructura,Instalación eléctrica,Ladrillo,171,23944,4094424,24,438288,4532712,6179512,1646800,36.331450134047785,25,27,2,Bogotá,Nublado
Proyecto_8,Residencial,Acabados,Encofrado,Ladrillo,147,37525,5516175,19,377169,5893344,6413170,519826,8.820560958260709,12,11,-1,Barranquilla,Soleado
Proyecto_20,Industrial,Acabados,Vaciado concreto,Acero,32,24783,793056,199,3112758,3905814,4941036,1035222,26.504641542070363,21,23,2,Medellín,Nublado
Proyecto_13,Residencial,Estructura,Excavación,Arena,120,38024,4562880,92,1431888,5994768,8377423,2382655,39.74557480789915,20,19,-1,Bogotá,Lluvia
Proyecto_8,Industrial,Estructura,Instalación eléctrica,Cemento,86,55580,4779880,152,2764880,7544760,8983405,1438645,19.06813470541144,10,10,0,Barranquilla,Nublado
Proyecto_7,Industrial,Cimentación,Encofrado,Acero,469,31439,14744891,123,1691619,16436510,14714911,-1721599,-10.474236927425592,6,15,9,Medellín,Soleado
Proyecto_15,Comercial,Estructura,Instalación eléctrica,Cemento,166,25088,4164608,108,1695060,5859668,7338504,1478836,25.2375390551137,17,20,3,Medellín,Lluvia
Proyecto_8,Residencial,Acabados,Encofrado,Ladrillo,212,20911,4433132,155,2033755,6466887,7924804,1457917,22.544340112947697,16,20,4,Barranquilla,Lluvia
Proyecto_8,Industrial,Estructura,Pintura,Ladrillo,113,76015,8589695,191,1596760,10186455,14209356,4022901,39.49264979818789,22,19,-3,Barranquilla,Nublado
Proyecto_2,Residencial,Acabados,Vaciado concreto,Arena,449,57385,25765865,138,2499732,28265597,37506296,9240699,32.69238926741933,22,24,2,Barranquilla,Soleado
Proyecto_14,Comercial,Estructura,Instalación eléctrica,Arena,12,43341,520092,46,540132,1060224,1185823,125599,11.846458861523603,13,11,-2,Medellín,Lluvia
Proyecto_18,Industrial,Acabados,Excavación,Grava,183,74729,13675407,133,2285206,15960613,21221430,5260817,32.96124653858846,9,10,1,Cali,Lluvia
Proyecto_20,Residencial,Acabados,Pintura,Ladrillo,416,17995,7485920,37,373145,7859065,10908504,3049439,38.80154954819689,24,22,-2,Bogotá,Soleado
Proyecto_6,Industrial,Cimentación,Excavación,Arena,276,11310,3121560,102,1809378,4930938,6000462,1069524,21.690071949799407,15,23,8,Bogotá,Soleado
Proyecto_18,Industrial,Cimentación,Vaciado concreto,Grava,25,29467,736675,169,1881815,2618490,2991119,372629,14.2306825689615,25,25,0,Barranquilla,Nublado
Proyecto_18,Comercial,Estructura,Encofrado,Arena,226,77943,17615118,67,871938,18487056,20523629,2036573,11.01621047721173,20,22,2,Bogotá,Lluvia
Proyecto_19,Industrial,Instalaciones,Instalación eléctrica,Acero,203,50258,10202374,91,942942,11145316,8950758,-2194558,-19.690406265735312,28,31,3,Barranquilla,Soleado
Proyecto_13,Residencial,Acabados,Excavación,Cemento,387,43341,16772967,80,929040,17702007,23718240,6016233,33.98616326386042,18,15,-3,Cali,Nublado
Proyecto_4,Industrial,Instalaciones,Instalación eléctrica,Cemento,112,59739,6690768,160,3186880,9877648,10365485,487837,4.938797171148435,14,15,1,Bogotá,Soleado
Proyecto_8,Comercial,Instalaciones,Instalación eléctrica,Arena,494,12688,6267872,83,1586462,7854334,10984739,3130405,39.85576625592953,5,13,8,Barranquilla,Soleado
Proyecto_13,Industrial,Cimentación,Pintura,Arena,437,72802,31814474,166,1334308,33148782,34948795,1800013,5.430102982365988,28,36,8,Bogotá,Nublado
Proyecto_11,Comercial,Acabados,Encofrado,Acero,267,43328,11568576,187,2672230,14240806,16780471,2539665,17.833716715191542,22,30,8,Bogotá,Nublado
Proyecto_10,Residencial,Acabados,Excavación,Acero,282,62364,17586648,21,192864,17779512,15322640,-2456872,-13.818556999764672,7,15,8,Bogotá,Soleado
Proyecto_16,Residencial,Estructura,Vaciado concreto,Acero,240,63412,15218880,12,149544,15368424,15573916,205492,1.3371052230209162,15,17,2,Medellín,Lluvia
Proyecto_1,Comercial,Instalaciones,Pintura,Ladrillo,237,24973,5918601,27,297108,6215709,5802005,-413704,-6.655781343689031,11,12,1,Cali,Lluvia
Proyecto_2,Comercial,Estructura,Encofrado,Cemento,253,56494,14292982,197,3151015,17443997,14269539,-3174458,-18.19799670912578,6,11,5,Cali,Lluvia
Proyecto_9,Comercial,Acabados,Excavación,Acero,300,21868,6560400,69,942402,7502802,7627683,124881,1.6644581584320097,8,6,-2,Bogotá,Soleado
Proyecto_5,Residencial,Acabados,Vaciado concreto,Arena,470,75248,35366560,178,2693674,38060234,47710025,9649791,25.35399808629658,5,3,-2,Bogotá,Lluvia
Proyecto_9,Residencial,Estructura,Encofrado,Cemento,235,53558,12586130,73,779567,13365697,13419180,53483,0.4001512229403375,15,19,4,Bogotá,Soleado
Proyecto_15,Residencial,Estructura,Pintura,Grava,36,72651,2615436,142,2050054,4665490,4780897,115407,2.4736308512074827,17,18,1,Barranquilla,Lluvia
Proyecto_14,Comercial,Cimentación,Vaciado concreto,Ladrillo,226,11227,2537302,152,1696928,4234230,4353263,119033,2.811207704824726,7,16,9,Bogotá,Lluvia
Proyecto_12,Industrial,Cimentación,Instalación eléctrica,Cemento,293,59209,17348237,132,1710456,19058693,24546791,5488098,28.79577314142161,15,15,0,Medellín,Nublado
Proyecto_15,Residencial,Acabados,Encofrado,Ladrillo,97,74732,7249004,43,538446,7787450,10491527,2704077,34.72352310448221,10,12,2,Bogotá,Nublado
Proyecto_8,Residencial,Estructura,Encofrado,Ladrillo,212,58978,12503336,174,2508036,15011372,18027960,3016588,20.095351710689734,20,18,-2,Medellín,Nublado
Proyecto_9,Comercial,Instalaciones,Pintura,Arena,330,32463,10712790,111,1958928,12671718,14672367,2000649,15.788301160111043,8,8,0,Barranquilla,Soleado
Proyecto_3,Industrial,Acabados,Pintura,Cemento,397,15571,6181687,12,177576,6359263,7437111,1077848,16.949259686224647,28,36,8,Medellín,Lluvia
Proyecto_9,Residencial,Instalaciones,Encofrado,Cemento,471,51899,24444429,15,275700,24720129,24901688,181559,0.7344581413794402,27,33,6,Bogotá,Nublado
Proyecto_5,Industrial,Estructura,Excavación,Arena,418,20416,8533888,86,914868,9448756,10772178,1323422,14.006309401999587,27,29,2,Cali,Soleado
Proyecto_6,Residencial,Estructura,Pintura,Acero,400,60104,24041600,127,1079500,25121100,30696335,5575235,22.193435000855853,13,12,-1,Bogotá,Nublado
Proyecto_11,Comercial,Estructura,Instalación eléctrica,Grava,161,73843,11888723,87,1402440,13291163,14931715,1640552,12.343178697003415,7,8,1,Medellín,Nublado
Proyecto_13,Residencial,Estructura,Excavación,Ladrillo,194,77927,15117838,157,2229714,17347552,17342744,-4808,-0.027715726115131404,22,22,0,Medellín,Soleado
Proyecto_17,Comercial,Instalaciones,Vaciado concreto,Arena,165,78959,13028235,44,736208,13764443,15513491,1749048,12.70700165636924,25,34,9,Medellín,Soleado
Proyecto_16,Industrial,Cimentación,Encofrado,Grava,497,65696,32650912,173,3301186,35952098,48979559,13027461,36.23560716818251,16,14,-2,Medellín,Soleado
Proyecto_20,Residencial,Instalaciones,Encofrado,Cemento,35,33084,1157940,190,2295960,3453900,3223757,-230143,-6.663279191638438,15,12,-3,Barranquilla,Lluvia
Proyecto_11,Industrial,Instalaciones,Excavación,Ladrillo,341,14292,4873572,44,741048,5614620,4717972,-896648,-15.969878638269375,15,19,4,Cali,Nublado
Proyecto_4,Residencial,Acabados,Vaciado concreto,Acero,320,38561,12339520,70,1275960,13615480,13093501,-521979,-3.83371721011672,8,8,0,Cali,Nublado
Proyecto_1,Residencial,Instalaciones,Pintura,Acero,119,45100,5366900,114,1017336,6384236,7622733,1238497,19.399298522172426,11,18,7,Barranquilla,Soleado
Proyecto_9,Residencial,Cimentación,Pintura,Arena,230,59012,13572760,168,2318736,15891496,21496751,5605255,35.27204109669725,11,18,7,Barranquilla,Lluvia
Proyecto_19,Comercial,Cimentación,Encofrado,Cemento,283,51810,14662230,22,362450,15024680,15667050,642370,4.27543215562661,10,18,8,Medellín,Nublado
Proyecto_13,Residencial,Instalaciones,Excavación,Ladrillo,419,71253,29855007,157,1288499,31143506,37903573,6760067,21.70618491058778,27,28,1,Bogotá,Lluvia
Proyecto_9,Residencial,Cimentación,Pintura,Ladrillo,201,26449,5316249,183,2657709,7973958,7086596,-887362,-11.128250236582636,7,11,4,Medellín,Soleado
Proyecto_18,Comercial,Estructura,Excavación,Cemento,182,34938,6358716,194,1895380,8254096,10295581,2041485,24.732993170905694,7,12,5,Barranquilla,Soleado
Proyecto_20,Residencial,Cimentación,Encofrado,Cemento,435,79405,34541175,16,317184,34858359,38505013,3646654,10.461347305534376,6,4,-2,Medellín,Soleado
Proyecto_3,Comercial,Acabados,Excavación,Acero,385,25529,9828665,31,591015,10419680,14007159,3587479,34.42983853630822,21,28,7,Barranquilla,Lluvia
Proyecto_13,Industrial,Instalaciones,Instalación eléctrica,Grava,346,72894,25221324,69,719394,25940718,21964084,-3976634,-15.329699046880659,9,9,0,Bogotá,Soleado
Proyecto_7,Residencial,Instalaciones,Instalación eléctrica,Grava,438,56830,24891540,196,1595048,26486588,26251801,-234787,-0.8864373168790182,26,34,8,Cali,Nublado
Proyecto_6,Residencial,Acabados,Instalación eléctrica,Cemento,70,11970,837900,119,2319667,3157567,3310277,152710,4.836318595931615,12,17,5,Cali,Nublado
Proyecto_18,Residencial,Estructura,Encofrado,Ladrillo,377,66856,25204712,40,690920,25895632,21453825,-4441807,-17.152726761022862,28,35,7,Bogotá,Lluvia
Proyecto_11,Residencial,Cimentación,Pintura,Ladrillo,162,48385,7838370,45,888300,8726670,8729195,2525,0.02893428994106572,16,25,9,Bogotá,Lluvia
Proyecto_18,Comercial,Acabados,Encofrado,Grava,193,23636,4561748,164,1583584,6145332,6593654,448322,7.2953259482156545,21,28,7,Medellín,Lluvia
Proyecto_2,Residencial,Instalaciones,Pintura,Grava,428,71898,30772344,169,2506946,33279290,37973696,4694406,14.106088200799958,5,8,3,Barranquilla,Lluvia
Proyecto_6,Comercial,Cimentación,Pintura,Ladrillo,181,58549,10597369,127,1461643,12059012,12071427,12415,0.10295204947138291,26,23,-3,Medellín,Soleado
Proyecto_15,Residencial,Cimentación,Encofrado,Grava,346,79922,27653012,108,1982664,29635676,34660649,5024973,16.95582378481935,25,24,-1,Cali,Lluvia
Proyecto_12,Industrial,Instalaciones,Pintura,Grava,208,29308,6096064,144,1491408,7587472,7947042,359570,4.73899607141878,15,19,4,Cali,Soleado
Proyecto_11,Industrial,Acabados,Excavación,Grava,18,64264,1156752,93,1022907,2179659,2235650,55991,2.5687963117166492,20,29,9,Cali,Lluvia
Proyecto_5,Industrial,Instalaciones,Pintura,Ladrillo,94,17648,1658912,159,2763897,4422809,5589811,1167002,26.38599134622363,17,16,-1,Bogotá,Nublado
Proyecto_18,Industrial,Cimentación,Instalación eléctrica,Arena,223,28247,6299081,127,1101852,7400933,8049431,648498,8.762381715926898,10,14,4,Medellín,Lluvia
Proyecto_16,Industrial,Estructura,Excavación,Acero,89,70707,6292923,121,2366155,8659078,11829647,3170569,36.61554960008444,13,21,8,Bogotá,Lluvia
Proyecto_6,Comercial,Acabados,Encofrado,Grava,144,41465,5970960,141,2369646,8340606,9691671,1351065,16.198643120176158,6,11,5,Bogotá,Soleado
Proyecto_12,Comercial,Acabados,Encofrado,Cemento,177,74948,13265796,149,2868101,16133897,19321749,3187852,19.758722892553486,14,15,1,Bogotá,Lluvia
Proyecto_5,Residencial,Instalaciones,Instalación eléctrica,Ladrillo,471,49659,23389389,138,2488002,25877391,27910724,2033333,7.857565702817568,9,9,0,Bogotá,Soleado
Proyecto_14,Residencial,Cimentación,Excavación,Grava,10,22507,225070,149,1989746,2214816,3095825,881009,39.777977041885194,16,16,0,Cali,Soleado
Proyecto_9,Residencial,Cimentación,Excavación,Cemento,217,38870,8434790,161,2455572,10890362,9976857,-913505,-8.388196829453419,14,23,9,Medellín,Soleado
Proyecto_1,Residencial,Acabados,Excavación,Ladrillo,292,77296,22570432,109,1810926,24381358,21438151,-2943207,-12.071546630011339,11,12,1,Bogotá,Soleado
Proyecto_20,Industrial,Instalaciones,Pintura,Acero,390,26828,10462920,29,241367,10704287,10187482,-516805,-4.828018904949017,10,11,1,Bogotá,Lluvia
Proyecto_14,Industrial,Acabados,Excavación,Acero,52,43417,2257684,180,2268000,4525684,4343271,-182413,-4.0306172503427105,25,31,6,Bogotá,Nublado
Proyecto_7,Industrial,Instalaciones,Vaciado concreto,Acero,13,41821,543673,126,2224404,2768077,2744642,-23435,-0.846616622297718,7,15,8,Medellín,Nublado
Proyecto_12,Industrial,Acabados,Vaciado concreto,Ladrillo,217,36739,7972363,35,485205,8457568,8761385,303817,3.5922501598568286,29,30,1,Medellín,Lluvia
Proyecto_8,Comercial,Cimentación,Pintura,Arena,344,50202,17269488,34,306374,17575862,15330777,-2245085,-12.773683589459225,20,22,2,Bogotá,Lluvia
Proyecto_6,Industrial,Instalaciones,Vaciado concreto,Cemento,469,27823,13048987,29,509617,13558604,11771328,-1787276,-13.181858545319267,7,6,-1,Barranquilla,Lluvia
Proyecto_14,Comercial,Instalaciones,Excavación,Cemento,274,65351,17906174,21,338499,18244673,21172219,2927546,16.046031627971626,19,22,3,Bogotá,Soleado
Proyecto_13,Industrial,Acabados,Excavación,Ladrillo,232,61485,14264520,193,3089930,17354450,16873285,-481165,-2.7725741812618665,6,4,-2,Barranquilla,Lluvia
Proyecto_7,Comercial,Estructura,Pintura,Cemento,294,68841,20239254,25,472850,20712104,27105026,6392922,30.86563296514927,5,10,5,Cali,Soleado
Proyecto_5,Residencial,Cimentación,Instalación eléctrica,Cemento,123,56802,6986646,140,2229500,9216146,12089773,2873627,31.180354564695484,17,24,7,Barranquilla,Lluvia
