proyecto,nombre_proyecto,tipo_proyecto,fase,actividad,material,unidad_medida,cantidad_material,costo_unitario,costo_material,dias_trabajados,duracion_estimada,duracion_real,retraso_dias,costo_mano_obra,costo_estimado,costo_real,diferencia_costo,porcentaje_desviacion,ciudad,clima,estado_costo,fecha_inicio,fecha_fin,offset_inicio,duracion_calculada
5,Residencial Jardines del Sur,Residencial,Equipamiento,Instalación cocina,MDF,Unidad,15,200000,3000000,13,17,13,-4,110000,1870000,1430000,440000,23.52941176470588,Bogotá,Soleado,Ahorro,2025-11-12,2025-02-19,315,-266
7,Edificio Corporativo Torre Norte,Comercial,Equipamiento,Instalación cocina,MDF,Unidad,12,200000,2400000,10,10,10,0,110000,1100000,1100000,0,0.0,Bogotá,Soleado,En presupuesto,2025-09-29,2025-01-12,271,-260
9,Centro Empresarial Nova,Comercial,Equipamiento,Instalación closet,MDF,Unidad,19,200000,3800000,9,10,9,-1,110000,1100000,990000,110000,10.0,Bogotá,Nublado,Ahorro,2025-10-08,2025-01-12,280,-269
5,Residencial Jardines del Sur,Residencial,Equipamiento,Instalación cocina,MDF,Unidad,7,200000,1400000,11,10,11,1,110000,1100000,1210000,-110000,-10.0,Bogotá,Nublado,Sobrecosto,2025-11-11,2025-02-08,314,-276
4,Conjunto Horizonte Verde,Residencial,Equipamiento,Instalación cocina,MDF,Unidad,13,200000,2600000,14,16,14,-2,110000,1760000,1540000,220000,12.5,Bogotá,Soleado,Ahorro,2025-09-17,2025-03-04,259,-197
5,Residencial Jardines del Sur,Residencial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,4,300000,1200000,7,7,7,0,100000,700000,700000,0,0.0,Bogotá,Soleado,En presupuesto,2025-11-14,2025-02-22,317,-265
0,Conjunto Residencial Marsella,Residencial,Cimentación,Armado,Acero,Kg,111,4500,499500,26,31,26,-5,130000,4030000,3380000,650000,16.129032258064516,Bogotá,Soleado,Ahorro,2025-10-27,2025-03-20,299,-221
8,Mall Gran Avenida,Comercial,Cimentación,Armado,Acero,Kg,98,4500,441000,18,16,18,2,130000,2080000,2340000,-260000,-12.5,Bogotá,Lluvia,Sobrecosto,2025-09-20,2025-03-07,262,-197
8,Mall Gran Avenida,Comercial,Instalaciones,Contra incendio,Punto incendio,Punto,6,180000,1080000,16,15,16,1,120000,1800000,1920000,-120000,-6.666666666666667,Bogotá,Lluvia,Sobrecosto,2025-09-21,2025-02-09,263,-224
0,Conjunto Residencial Marsella,Residencial,Instalaciones,Sanitaria,Punto sanitario,Punto,9,150000,1350000,11,13,11,-2,120000,1560000,1320000,240000,15.384615384615383,Bogotá,Soleado,Ahorro,2025-10-24,2025-02-10,296,-256
4,Conjunto Horizonte Verde,Residencial,Instalaciones,Sanitaria,Punto sanitario,Punto,19,150000,2850000,15,18,15,-3,120000,2160000,1800000,360000,16.666666666666664,Bogotá,Soleado,Ahorro,2025-09-22,2025-02-01,264,-233
8,Mall Gran Avenida,Comercial,Instalaciones,Sanitaria,Punto sanitario,Punto,19,150000,2850000,13,14,13,-1,120000,1680000,1560000,120000,7.142857142857142,Bogotá,Nublado,Ahorro,2025-09-23,2025-01-28,265,-238
6,Centro Comercial Plaza Central,Comercial,Instalaciones,Acueducto,Punto agua,Punto,6,140000,840000,10,13,10,-3,120000,1560000,1200000,360000,23.07692307692308,Bogotá,Nublado,Ahorro,2025-09-12,2025-01-28,254,-227
0,Conjunto Residencial Marsella,Residencial,Instalaciones,Contra incendio,Punto incendio,Punto,18,180000,3240000,15,13,15,2,120000,1560000,1800000,-240000,-15.384615384615383,Bogotá,Lluvia,Sobrecosto,2025-10-30,2025-03-12,302,-232
7,Edificio Corporativo Torre Norte,Comercial,Cimentación,Vaciado,Concreto,m3,15,350000,5250000,23,23,23,0,130000,2990000,2990000,0,0.0,Bogotá,Nublado,En presupuesto,2025-09-27,2025-03-12,269,-199
1,Urbanización Los Almendros,Residencial,Cimentación,Vaciado,Concreto,m3,5,350000,1750000,15,18,15,-3,130000,2340000,1950000,390000,16.666666666666664,Bogotá,Soleado,Ahorro,2025-09-06,2025-02-19,248,-199
9,Centro Empresarial Nova,Comercial,Instalaciones,Eléctrica,Punto eléctrico,Punto,6,120000,720000,15,19,15,-4,120000,2280000,1800000,480000,21.052631578947366,Bogotá,Soleado,Ahorro,2025-10-04,2025-03-03,276,-215
6,Centro Comercial Plaza Central,Comercial,Instalaciones,Acueducto,Punto agua,Punto,5,140000,700000,14,16,14,-2,120000,1920000,1680000,240000,12.5,Bogotá,Soleado,Ahorro,2025-09-12,2025-03-10,254,-186
9,Centro Empresarial Nova,Comercial,Equipamiento,Lavadero,Lavadero,Unidad,1,250000,250000,5,4,5,1,95000,380000,475000,-95000,-25.0,Bogotá,Lluvia,Sobrecosto,2025-10-11,2025-03-02,283,-223
2,Conjunto Cerrado Villa Campestre,Residencial,Equipamiento,Instalación cocina,MDF,Unidad,14,200000,2800000,9,9,9,0,110000,990000,990000,0,0.0,Bogotá,Soleado,En presupuesto,2025-10-01,2025-02-05,273,-238
1,Urbanización Los Almendros,Residencial,Instalaciones,Eléctrica,Punto eléctrico,Punto,11,120000,1320000,13,13,13,0,120000,1560000,1560000,0,0.0,Bogotá,Nublado,En presupuesto,2025-09-10,2025-01-16,252,-237
6,Centro Comercial Plaza Central,Comercial,Cimentación,Vaciado,Concreto,m3,6,350000,2100000,24,30,24,-6,130000,3900000,3120000,780000,20.0,Bogotá,Soleado,Ahorro,2025-09-16,2025-03-04,258,-196
3,Residencial Altos del Norte,Residencial,Cimentación,Armado,Acero,Kg,101,4500,454500,25,27,25,-2,130000,3510000,3250000,260000,7.4074074074074066,Bogotá,Soleado,Ahorro,2025-11-06,2025-03-11,309,-240
5,Residencial Jardines del Sur,Residencial,Estructura,Armado,Acero,Kg,100,4500,450000,28,25,28,3,130000,3250000,3640000,-390000,-12.0,Bogotá,Lluvia,Sobrecosto,2025-11-13,2025-03-03,316,-255
7,Edificio Corporativo Torre Norte,Comercial,Acabados,Enchape,Cerámica,m2,44,50000,2200000,17,15,17,2,105000,1575000,1785000,-210000,-13.333333333333334,Bogotá,Nublado,Sobrecosto,2025-09-23,2025-01-21,265,-245
8,Mall Gran Avenida,Comercial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,3,300000,900000,7,6,7,1,100000,600000,700000,-100000,-16.666666666666664,Bogotá,Nublado,Sobrecosto,2025-09-26,2025-01-27,268,-242
8,Mall Gran Avenida,Comercial,Equipamiento,Lavadero,Lavadero,Unidad,6,250000,1500000,5,6,5,-1,95000,570000,475000,95000,16.666666666666664,Bogotá,Soleado,Ahorro,2025-09-21,2025-02-21,263,-212
7,Edificio Corporativo Torre Norte,Comercial,Acabados,Estuco,Estuco plástico,Bulto,10,30000,300000,11,10,11,1,95000,950000,1045000,-95000,-10.0,Bogotá,Nublado,Sobrecosto,2025-09-27,2025-03-05,269,-206
8,Mall Gran Avenida,Comercial,Acabados,Cielorraso,Drywall,Lámina,22,40000,880000,11,9,11,2,100000,900000,1100000,-200000,-22.22222222222222,Bogotá,Lluvia,Sobrecosto,2025-09-30,2025-02-15,272,-227
0,Conjunto Residencial Marsella,Residencial,Acabados,Estuco,Estuco plástico,Bulto,11,30000,330000,8,7,8,1,95000,665000,760000,-95000,-14.285714285714285,Bogotá,Lluvia,Sobrecosto,2025-10-25,2025-01-29,297,-269
6,Centro Comercial Plaza Central,Comercial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,8,300000,2400000,6,6,6,0,100000,600000,600000,0,0.0,Bogotá,Soleado,En presupuesto,2025-09-11,2025-03-02,253,-193
5,Residencial Jardines del Sur,Residencial,Equipamiento,Instalación cocina,MDF,Unidad,14,200000,2800000,8,7,8,1,110000,770000,880000,-110000,-14.285714285714285,Bogotá,Nublado,Sobrecosto,2025-11-10,2025-01-16,313,-298
2,Conjunto Cerrado Villa Campestre,Residencial,Acabados,Pintura,Pintura,Galón,9,90000,810000,19,19,19,0,90000,1710000,1710000,0,0.0,Bogotá,Soleado,En presupuesto,2025-09-26,2025-02-22,268,-216
4,Conjunto Horizonte Verde,Residencial,Acabados,Cielorraso,Drywall,Lámina,24,40000,960000,13,16,13,-3,100000,1600000,1300000,300000,18.75,Bogotá,Soleado,Ahorro,2025-09-25,2025-02-15,267,-222
3,Residencial Altos del Norte,Residencial,Estructura,Vaciado,Concreto,m3,9,350000,3150000,25,28,25,-3,130000,3640000,3250000,390000,10.714285714285714,Bogotá,Soleado,Ahorro,2025-11-02,2025-02-17,305,-258
4,Conjunto Horizonte Verde,Residencial,Instalaciones,Acueducto,Punto agua,Punto,16,140000,2240000,17,17,17,0,120000,2040000,2040000,0,0.0,Bogotá,Soleado,En presupuesto,2025-09-25,2025-02-06,267,-231
6,Centro Comercial Plaza Central,Comercial,Instalaciones,Gas,Punto gas,Punto,19,130000,2470000,17,22,17,-5,120000,2640000,2040000,600000,22.727272727272727,Bogotá,Soleado,Ahorro,2025-09-18,2025-01-24,260,-237
9,Centro Empresarial Nova,Comercial,Instalaciones,Contra incendio,Punto incendio,Punto,13,180000,2340000,14,14,14,0,120000,1680000,1680000,0,0.0,Bogotá,Nublado,En presupuesto,2025-10-10,2025-01-31,282,-252
4,Conjunto Horizonte Verde,Residencial,Instalaciones,Acueducto,Punto agua,Punto,19,140000,2660000,14,13,14,1,120000,1560000,1680000,-120000,-7.6923076923076925,Bogotá,Lluvia,Sobrecosto,2025-09-18,2025-02-23,260,-207
2,Conjunto Cerrado Villa Campestre,Residencial,Estructura,Vaciado,Concreto,m3,13,350000,4550000,18,22,18,-4,130000,2860000,2340000,520000,18.181818181818183,Bogotá,Soleado,Ahorro,2025-09-26,2025-03-02,268,-208
3,Residencial Altos del Norte,Residencial,Estructura,Armado,Acero,Kg,88,4500,396000,23,28,23,-5,130000,3640000,2990000,650000,17.857142857142858,Bogotá,Soleado,Ahorro,2025-11-07,2025-02-20,310,-260
3,Residencial Altos del Norte,Residencial,Cimentación,Armado,Acero,Kg,115,4500,517500,20,20,20,0,130000,2600000,2600000,0,0.0,Bogotá,Nublado,En presupuesto,2025-11-08,2025-03-19,311,-234
5,Residencial Jardines del Sur,Residencial,Cimentación,Armado,Acero,Kg,90,4500,405000,28,36,28,-8,130000,4680000,3640000,1040000,22.22222222222222,Bogotá,Soleado,Ahorro,2025-11-14,2025-02-07,317,-280
1,Urbanización Los Almendros,Residencial,Estructura,Vaciado,Concreto,m3,9,350000,3150000,16,19,16,-3,130000,2470000,2080000,390000,15.789473684210526,Bogotá,Nublado,Ahorro,2025-09-15,2025-01-28,257,-230
4,Conjunto Horizonte Verde,Residencial,Cimentación,Vaciado,Concreto,m3,15,350000,5250000,17,17,17,0,130000,2210000,2210000,0,0.0,Bogotá,Nublado,En presupuesto,2025-09-22,2025-01-27,264,-238
7,Edificio Corporativo Torre Norte,Comercial,Cimentación,Vaciado,Concreto,m3,14,350000,4900000,17,21,17,-4,130000,2730000,2210000,520000,19.047619047619047,Bogotá,Soleado,Ahorro,2025-10-02,2025-02-20,274,-224
2,Conjunto Cerrado Villa Campestre,Residencial,Cimentación,Vaciado,Concreto,m3,7,350000,2450000,23,23,23,0,130000,2990000,2990000,0,0.0,Bogotá,Soleado,En presupuesto,2025-10-02,2025-03-23,274,-193
5,Residencial Jardines del Sur,Residencial,Cimentación,Vaciado,Concreto,m3,15,350000,5250000,29,31,29,-2,130000,4030000,3770000,260000,6.451612903225806,Bogotá,Soleado,Ahorro,2025-11-17,2025-02-05,320,-285
8,Mall Gran Avenida,Comercial,Cimentación,Armado,Acero,Kg,113,4500,508500,24,29,24,-5,130000,3770000,3120000,650000,17.24137931034483,Bogotá,Soleado,Ahorro,2025-09-29,2025-03-10,271,-203
4,Conjunto Horizonte Verde,Residencial,Cimentación,Armado,Acero,Kg,89,4500,400500,28,36,28,-8,130000,4680000,3640000,1040000,22.22222222222222,Bogotá,Nublado,Ahorro,2025-09-28,2025-02-18,270,-222
7,Edificio Corporativo Torre Norte,Comercial,Acabados,Cielorraso,Drywall,Lámina,17,40000,680000,15,16,15,-1,100000,1600000,1500000,100000,6.25,Bogotá,Soleado,Ahorro,2025-09-28,2025-02-16,270,-224
9,Centro Empresarial Nova,Comercial,Acabados,Cielorraso,Drywall,Lámina,29,40000,1160000,16,17,16,-1,100000,1700000,1600000,100000,5.88235294117647,Bogotá,Soleado,Ahorro,2025-10-11,2025-02-20,283,-233
9,Centro Empresarial Nova,Comercial,Acabados,Cielorraso,Drywall,Lámina,10,40000,400000,14,12,14,2,100000,1200000,1400000,-200000,-16.666666666666664,Bogotá,Nublado,Sobrecosto,2025-10-15,2025-01-23,287,-265
2,Conjunto Cerrado Villa Campestre,Residencial,Instalaciones,Contra incendio,Punto incendio,Punto,10,180000,1800000,10,11,10,-1,120000,1320000,1200000,120000,9.090909090909092,Bogotá,Nublado,Ahorro,2025-09-30,2025-02-02,272,-240
1,Urbanización Los Almendros,Residencial,Instalaciones,Gas,Punto gas,Punto,15,130000,1950000,12,14,12,-2,120000,1680000,1440000,240000,14.285714285714285,Bogotá,Soleado,Ahorro,2025-09-13,2025-01-15,255,-241
9,Centro Empresarial Nova,Comercial,Estructura,Armado,Acero,Kg,91,4500,409500,19,22,19,-3,130000,2860000,2470000,390000,13.636363636363637,Bogotá,Soleado,Ahorro,2025-10-17,2025-03-20,289,-211
4,Conjunto Horizonte Verde,Residencial,Instalaciones,Sanitaria,Punto sanitario,Punto,17,150000,2550000,16,19,16,-3,120000,2280000,1920000,360000,15.789473684210526,Bogotá,Soleado,Ahorro,2025-09-23,2025-02-09,265,-226
1,Urbanización Los Almendros,Residencial,Instalaciones,Acueducto,Punto agua,Punto,18,140000,2520000,17,22,17,-5,120000,2640000,2040000,600000,22.727272727272727,Bogotá,Soleado,Ahorro,2025-09-14,2025-02-28,256,-198
4,Conjunto Horizonte Verde,Residencial,Acabados,Pintura,Pintura,Galón,11,90000,990000,19,21,19,-2,90000,1890000,1710000,180000,9.523809523809524,Bogotá,Soleado,Ahorro,2025-09-24,2025-03-08,266,-200
2,Conjunto Cerrado Villa Campestre,Residencial,Equipamiento,Instalación closet,MDF,Unidad,14,200000,2800000,5,5,5,0,110000,550000,550000,0,0.0,Bogotá,Soleado,En presupuesto,2025-09-29,2025-01-09,271,-263
0,Conjunto Residencial Marsella,Residencial,Equipamiento,Lavadero,Lavadero,Unidad,9,250000,2250000,5,4,5,1,95000,380000,475000,-95000,-25.0,Bogotá,Lluvia,Sobrecosto,2025-10-30,2025-02-04,302,-268
8,Mall Gran Avenida,Comercial,Equipamiento,Lavadero,Lavadero,Unidad,4,250000,1000000,4,5,4,-1,95000,475000,380000,95000,20.0,Bogotá,Soleado,Ahorro,2025-09-30,2025-01-08,272,-265
7,Edificio Corporativo Torre Norte,Comercial,Equipamiento,Lavadero,Lavadero,Unidad,2,250000,500000,6,7,6,-1,95000,665000,570000,95000,14.285714285714285,Bogotá,Nublado,Ahorro,2025-10-02,2025-02-10,274,-234
4,Conjunto Horizonte Verde,Residencial,Cimentación,Vaciado,Concreto,m3,14,350000,4900000,16,16,16,0,130000,2080000,2080000,0,0.0,Bogotá,Soleado,En presupuesto,2025-09-30,2025-01-26,272,-247
5,Residencial Jardines del Sur,Residencial,Cimentación,Armado,Acero,Kg,111,4500,499500,28,28,28,0,130000,3640000,3640000,0,0.0,Bogotá,Nublado,En presupuesto,2025-11-18,2025-02-04,321,-287
1,Urbanización Los Almendros,Residencial,Acabados,Estuco,Estuco plástico,Bulto,16,30000,480000,10,10,10,0,95000,950000,950000,0,0.0,Bogotá,Nublado,En presupuesto,2025-09-17,2025-01-13,259,-247
2,Conjunto Cerrado Villa Campestre,Residencial,Acabados,Cielorraso,Drywall,Lámina,34,40000,1360000,12,15,12,-3,100000,1500000,1200000,300000,20.0,Bogotá,Soleado,Ahorro,2025-10-03,2025-01-26,275,-250
5,Residencial Jardines del Sur,Residencial,Cimentación,Armado,Acero,Kg,99,4500,445500,27,23,27,4,130000,2990000,3510000,-520000,-17.391304347826086,Bogotá,Lluvia,Sobrecosto,2025-11-12,2025-02-28,315,-257
0,Conjunto Residencial Marsella,Residencial,Cimentación,Armado,Acero,Kg,92,4500,414000,22,26,22,-4,130000,3380000,2860000,520000,15.384615384615383,Bogotá,Soleado,Ahorro,2025-10-28,2025-03-04,300,-238
4,Conjunto Horizonte Verde,Residencial,Estructura,Armado,Acero,Kg,86,4500,387000,19,19,19,0,130000,2470000,2470000,0,0.0,Bogotá,Soleado,En presupuesto,2025-09-29,2025-03-18,271,-195
3,Residencial Altos del Norte,Residencial,Equipamiento,Instalación closet,MDF,Unidad,13,200000,2600000,5,5,5,0,110000,550000,550000,0,0.0,Bogotá,Nublado,En presupuesto,2025-11-10,2025-02-23,313,-260
0,Conjunto Residencial Marsella,Residencial,Equipamiento,Instalación closet,MDF,Unidad,9,200000,1800000,7,8,7,-1,110000,880000,770000,110000,12.5,Bogotá,Soleado,Ahorro,2025-10-29,2025-01-08,301,-294
4,Conjunto Horizonte Verde,Residencial,Estructura,Vaciado,Concreto,m3,11,350000,3850000,18,19,18,-1,130000,2470000,2340000,130000,5.263157894736842,Bogotá,Nublado,Ahorro,2025-09-28,2025-03-09,270,-203
9,Centro Empresarial Nova,Comercial,Instalaciones,Eléctrica,Punto eléctrico,Punto,19,120000,2280000,13,13,13,0,120000,1560000,1560000,0,0.0,Bogotá,Nublado,En presupuesto,2025-10-15,2025-02-05,287,-252
5,Residencial Jardines del Sur,Residencial,Instalaciones,Acueducto,Punto agua,Punto,15,140000,2100000,10,11,10,-1,120000,1320000,1200000,120000,9.090909090909092,Bogotá,Soleado,Ahorro,2025-11-13,2025-03-01,316,-257
1,Urbanización Los Almendros,Residencial,Equipamiento,Lavadero,Lavadero,Unidad,2,250000,500000,5,6,5,-1,95000,570000,475000,95000,16.666666666666664,Bogotá,Soleado,Ahorro,2025-09-14,2025-03-06,256,-192
1,Urbanización Los Almendros,Residencial,Equipamiento,Instalación cocina,MDF,Unidad,10,200000,2000000,8,7,8,1,110000,770000,880000,-110000,-14.285714285714285,Bogotá,Nublado,Sobrecosto,2025-09-16,2025-03-02,258,-198
8,Mall Gran Avenida,Comercial,Equipamiento,Lavadero,Lavadero,Unidad,10,250000,2500000,5,5,5,0,95000,475000,475000,0,0.0,Bogotá,Nublado,En presupuesto,2025-09-25,2025-01-28,267,-240
1,Urbanización Los Almendros,Residencial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,6,300000,1800000,9,11,9,-2,100000,1100000,900000,200000,18.181818181818183,Bogotá,Soleado,Ahorro,2025-09-12,2025-02-26,254,-198
3,Residencial Altos del Norte,Residencial,Instalaciones,Eléctrica,Punto eléctrico,Punto,20,120000,2400000,13,15,13,-2,120000,1800000,1560000,240000,13.333333333333334,Bogotá,Soleado,Ahorro,2025-11-13,2025-01-14,316,-303
7,Edificio Corporativo Torre Norte,Comercial,Instalaciones,Sanitaria,Punto sanitario,Punto,19,150000,2850000,16,21,16,-5,120000,2520000,1920000,600000,23.809523809523807,Bogotá,Soleado,Ahorro,2025-10-04,2025-02-14,276,-232
2,Conjunto Cerrado Villa Campestre,Residencial,Acabados,Cielorraso,Drywall,Lámina,12,40000,480000,11,14,11,-3,100000,1400000,1100000,300000,21.428571428571427,Bogotá,Soleado,Ahorro,2025-10-04,2025-01-15,276,-262
8,Mall Gran Avenida,Comercial,Acabados,Estuco,Estuco plástico,Bulto,10,30000,300000,10,12,10,-2,95000,1140000,950000,190000,16.666666666666664,Bogotá,Soleado,Ahorro,2025-10-01,2025-02-01,273,-242
0,Conjunto Residencial Marsella,Residencial,Acabados,Estuco,Estuco plástico,Bulto,22,30000,660000,9,8,9,1,95000,760000,855000,-95000,-12.5,Bogotá,Nublado,Sobrecosto,2025-10-31,2025-02-10,303,-263
1,Urbanización Los Almendros,Residencial,Acabados,Enchape,Cerámica,m2,38,50000,1900000,19,19,19,0,105000,1995000,1995000,0,0.0,Bogotá,Soleado,En presupuesto,2025-09-16,2025-02-27,258,-201
3,Residencial Altos del Norte,Residencial,Cimentación,Armado,Acero,Kg,115,4500,517500,28,26,28,2,130000,3380000,3640000,-260000,-7.6923076923076925,Bogotá,Nublado,Sobrecosto,2025-11-13,2025-03-26,316,-232
2,Conjunto Cerrado Villa Campestre,Residencial,Cimentación,Vaciado,Concreto,m3,6,350000,2100000,27,23,27,4,130000,2990000,3510000,-520000,-17.391304347826086,Bogotá,Lluvia,Sobrecosto,2025-10-08,2025-03-24,280,-198
9,Centro Empresarial Nova,Comercial,Estructura,Vaciado,Concreto,m3,10,350000,3500000,28,27,28,1,130000,3510000,3640000,-130000,-3.7037037037037033,Bogotá,Nublado,Sobrecosto,2025-10-10,2025-03-27,282,-197
0,Conjunto Residencial Marsella,Residencial,Estructura,Vaciado,Concreto,m3,14,350000,4900000,23,26,23,-3,130000,3380000,2990000,390000,11.538461538461538,Bogotá,Nublado,Ahorro,2025-11-03,2025-02-26,306,-250
6,Centro Comercial Plaza Central,Comercial,Cimentación,Armado,Acero,Kg,85,4500,382500,23,21,23,2,130000,2730000,2990000,-260000,-9.523809523809524,Bogotá,Nublado,Sobrecosto,2025-09-19,2025-02-12,261,-219
9,Centro Empresarial Nova,Comercial,Cimentación,Vaciado,Concreto,m3,12,350000,4200000,29,28,29,1,130000,3640000,3770000,-130000,-3.571428571428571,Bogotá,Lluvia,Sobrecosto,2025-10-15,2025-02-03,287,-254
5,Residencial Jardines del Sur,Residencial,Equipamiento,Lavadero,Lavadero,Unidad,2,250000,500000,6,7,6,-1,95000,665000,570000,95000,14.285714285714285,Bogotá,Soleado,Ahorro,2025-11-17,2025-01-08,320,-313
5,Residencial Jardines del Sur,Residencial,Equipamiento,Instalación cocina,MDF,Unidad,18,200000,3600000,12,13,12,-1,110000,1430000,1320000,110000,7.6923076923076925,Bogotá,Soleado,Ahorro,2025-11-19,2025-01-27,322,-296
3,Residencial Altos del Norte,Residencial,Cimentación,Vaciado,Concreto,m3,15,350000,5250000,26,24,26,2,130000,3120000,3380000,-260000,-8.333333333333332,Bogotá,Nublado,Sobrecosto,2025-11-10,2025-02-15,313,-268
9,Centro Empresarial Nova,Comercial,Cimentación,Armado,Acero,Kg,112,4500,504000,29,35,29,-6,130000,4550000,3770000,780000,17.142857142857142,Bogotá,Soleado,Ahorro,2025-10-21,2025-03-13,293,-222
2,Conjunto Cerrado Villa Campestre,Residencial,Acabados,Cielorraso,Drywall,Lámina,34,40000,1360000,16,14,16,2,100000,1400000,1600000,-200000,-14.285714285714285,Bogotá,Nublado,Sobrecosto,2025-10-05,2025-02-23,277,-224
7,Edificio Corporativo Torre Norte,Comercial,Instalaciones,Sanitaria,Punto sanitario,Punto,11,150000,1650000,17,21,17,-4,120000,2520000,2040000,480000,19.047619047619047,Bogotá,Soleado,Ahorro,2025-10-03,2025-03-17,275,-200
4,Conjunto Horizonte Verde,Residencial,Instalaciones,Sanitaria,Punto sanitario,Punto,10,150000,1500000,13,16,13,-3,120000,1920000,1560000,360000,18.75,Bogotá,Soleado,Ahorro,2025-09-27,2025-02-06,269,-233
0,Conjunto Residencial Marsella,Residencial,Acabados,Enchape,Cerámica,m2,44,50000,2200000,10,11,10,-1,105000,1155000,1050000,105000,9.090909090909092,Bogotá,Nublado,Ahorro,2025-11-05,2025-02-08,308,-270
4,Conjunto Horizonte Verde,Residencial,Acabados,Estuco,Estuco plástico,Bulto,25,30000,750000,8,10,8,-2,95000,950000,760000,190000,20.0,Bogotá,Soleado,Ahorro,2025-10-02,2025-01-09,274,-266
1,Urbanización Los Almendros,Residencial,Acabados,Cielorraso,Drywall,Lámina,31,40000,1240000,12,15,12,-3,100000,1500000,1200000,300000,20.0,Bogotá,Nublado,Ahorro,2025-09-18,2025-02-12,260,-218
4,Conjunto Horizonte Verde,Residencial,Acabados,Estuco,Estuco plástico,Bulto,13,30000,390000,14,15,14,-1,95000,1425000,1330000,95000,6.666666666666667,Bogotá,Soleado,Ahorro,2025-09-29,2025-03-05,271,-208
