proyecto,nombre_proyecto,tipo_proyecto,fase,actividad,material,unidad_medida,cantidad_material,costo_unitario,costo_material,dias_trabajados,duracion_estimada,duracion_real,retraso_dias,costo_mano_obra,costo_estimado,costo_real,diferencia_costo,porcentaje_desviacion,ciudad,clima,estado_costo,fecha_inicio,fecha_fin,offset_inicio,duracion_calculada,costo_total
5,Residencial Jardines del Sur,Residencial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,2,300000,600000,9,11,9,-2,100000.0,1100000.0,900000.0,200000.0,-18.0,Bogotá,Soleado,Ahorro,2025-09-02,2025-01-10,244,-235,700000.0
4,Conjunto Horizonte Verde,Residencial,Equipamiento,Instalación cocina,MDF,Unidad,12,200000,2400000,10,10,10,0,110000.0,1100000.0,1100000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-07-31,2025-01-31,211,-181,2510000.0
4,Conjunto Horizonte Verde,Residencial,Estructura,Armado,Acero,Kg,86,4500,387000,28,35,28,-7,130000.0,4550000.0,3640000.0,910000.0,-20.0,Bogotá,Soleado,Ahorro,2025-08-06,2025-02-10,217,-177,517000.0
0,Conjunto Residencial Marsella,Residencial,Instalaciones,Sanitaria,Punto sanitario,Punto,6,150000,900000,17,17,17,0,120000.0,2040000.0,2040000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-08-13,2025-03-01,224,-165,1020000.0
3,Residencial Altos del Norte,Residencial,Instalaciones,Gas,Punto gas,Punto,10,130000,1300000,13,16,13,-3,120000.0,1920000.0,1560000.0,360000.0,-19.0,Bogotá,Soleado,Ahorro,2025-09-13,2025-03-05,255,-192,1420000.0
8,Mall Gran Avenida,Comercial,Acabados,Estuco,Estuco plástico,Bulto,13,30000,390000,13,16,13,-3,95000.0,1520000.0,1235000.0,285000.0,-19.0,Bogotá,Soleado,Ahorro,2025-07-18,2025-02-26,198,-142,485000.0
8,Mall Gran Avenida,Comercial,Estructura,Vaciado,Concreto,m3,6,350000,2100000,15,14,15,1,130000.0,1820000.0,1950000.0,-130000.0,7.0,Bogotá,Nublado,Sobrecosto,2025-07-22,2025-02-20,202,-152,2230000.0
0,Conjunto Residencial Marsella,Residencial,Acabados,Cielorraso,Drywall,Lámina,40,40000,1600000,15,14,15,1,100000.0,1400000.0,1500000.0,-100000.0,7.0,Bogotá,Lluvia,Sobrecosto,2025-08-15,2025-01-21,226,-206,1700000.0
1,Urbanización Los Almendros,Residencial,Acabados,Pintura,Pintura,Galón,9,90000,810000,10,11,10,-1,90000.0,990000.0,900000.0,90000.0,-9.0,Bogotá,Nublado,Ahorro,2025-07-20,2025-02-04,200,-166,900000.0
4,Conjunto Horizonte Verde,Residencial,Acabados,Pintura,Pintura,Galón,5,90000,450000,13,13,13,0,90000.0,1170000.0,1170000.0,0.0,0.0,Bogotá,Nublado,En presupuesto,2025-08-08,2025-01-22,219,-198,540000.0
2,Conjunto Cerrado Villa Campestre,Residencial,Instalaciones,Sanitaria,Punto sanitario,Punto,17,150000,2550000,10,11,10,-1,120000.0,1320000.0,1200000.0,120000.0,-9.0,Bogotá,Soleado,Ahorro,2025-07-31,2025-02-12,211,-169,2670000.0
2,Conjunto Cerrado Villa Campestre,Residencial,Acabados,Enchape,Cerámica,m2,29,50000,1450000,13,13,13,0,105000.0,1365000.0,1365000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-07-31,2025-01-16,211,-196,1555000.0
8,Mall Gran Avenida,Comercial,Acabados,Estuco,Estuco plástico,Bulto,15,30000,450000,8,9,8,-1,95000.0,855000.0,760000.0,95000.0,-11.0,Bogotá,Soleado,Ahorro,2025-07-17,2025-02-03,197,-164,545000.0
8,Mall Gran Avenida,Comercial,Acabados,Estuco,Estuco plástico,Bulto,21,30000,630000,12,14,12,-2,95000.0,1330000.0,1140000.0,190000.0,-14.0,Bogotá,Nublado,Ahorro,2025-07-21,2025-01-15,201,-187,725000.0
5,Residencial Jardines del Sur,Residencial,Acabados,Cielorraso,Drywall,Lámina,40,40000,1600000,17,20,17,-3,100000.0,2000000.0,1700000.0,300000.0,-15.0,Bogotá,Soleado,Ahorro,2025-09-06,2025-01-26,248,-223,1700000.0
7,Edificio Corporativo Torre Norte,Comercial,Instalaciones,Eléctrica,Punto eléctrico,Punto,5,120000,600000,17,18,17,-1,120000.0,2160000.0,2040000.0,120000.0,-6.0,Bogotá,Soleado,Ahorro,2025-07-29,2025-01-25,209,-185,720000.0
3,Residencial Altos del Norte,Residencial,Instalaciones,Eléctrica,Punto eléctrico,Punto,11,120000,1320000,17,20,17,-3,120000.0,2400000.0,2040000.0,360000.0,-15.0,Bogotá,Soleado,Ahorro,2025-09-12,2025-03-03,254,-193,1440000.0
2,Conjunto Cerrado Villa Campestre,Residencial,Equipamiento,Instalación cocina,MDF,Unidad,19,200000,3800000,14,16,14,-2,110000.0,1760000.0,1540000.0,220000.0,-13.0,Bogotá,Nublado,Ahorro,2025-07-31,2025-02-20,211,-161,3910000.0
7,Edificio Corporativo Torre Norte,Comercial,Equipamiento,Instalación closet,MDF,Unidad,13,200000,2600000,6,7,6,-1,110000.0,770000.0,660000.0,110000.0,-14.0,Bogotá,Soleado,Ahorro,2025-07-28,2025-01-31,208,-178,2710000.0
0,Conjunto Residencial Marsella,Residencial,Instalaciones,Acueducto,Punto agua,Punto,9,140000,1260000,11,11,11,0,120000.0,1320000.0,1320000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-08-13,2025-02-14,224,-180,1380000.0
8,Mall Gran Avenida,Comercial,Cimentación,Vaciado,Concreto,m3,10,350000,3500000,19,17,19,2,130000.0,2210000.0,2470000.0,-260000.0,12.0,Bogotá,Lluvia,Sobrecosto,2025-07-17,2025-03-09,197,-130,3630000.0
3,Residencial Altos del Norte,Residencial,Cimentación,Vaciado,Concreto,m3,6,350000,2100000,28,24,28,4,130000.0,3120000.0,3640000.0,-520000.0,17.0,Bogotá,Lluvia,Sobrecosto,2025-09-13,2025-03-21,255,-176,2230000.0
8,Mall Gran Avenida,Comercial,Acabados,Pintura,Pintura,Galón,6,90000,540000,19,20,19,-1,90000.0,1800000.0,1710000.0,90000.0,-5.0,Bogotá,Soleado,Ahorro,2025-07-18,2025-03-12,198,-128,630000.0
1,Urbanización Los Almendros,Residencial,Acabados,Estuco,Estuco plástico,Bulto,11,30000,330000,11,13,11,-2,95000.0,1235000.0,1045000.0,190000.0,-15.0,Bogotá,Soleado,Ahorro,2025-07-23,2025-01-27,203,-177,425000.0
9,Centro Empresarial Nova,Comercial,Acabados,Pintura,Pintura,Galón,7,90000,630000,10,10,10,0,90000.0,900000.0,900000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-08-11,2025-01-25,222,-198,720000.0
5,Residencial Jardines del Sur,Residencial,Equipamiento,Instalación cocina,MDF,Unidad,9,200000,1800000,9,10,9,-1,110000.0,1100000.0,990000.0,110000.0,-10.0,Bogotá,Soleado,Ahorro,2025-09-05,2025-01-22,247,-226,1910000.0
5,Residencial Jardines del Sur,Residencial,Equipamiento,Instalación cocina,MDF,Unidad,11,200000,2200000,10,9,10,1,110000.0,990000.0,1100000.0,-110000.0,11.0,Bogotá,Lluvia,Sobrecosto,2025-09-03,2025-01-12,245,-234,2310000.0
9,Centro Empresarial Nova,Comercial,Cimentación,Armado,Acero,Kg,118,4500,531000,16,17,16,-1,130000.0,2210000.0,2080000.0,130000.0,-6.0,Bogotá,Soleado,Ahorro,2025-08-08,2025-01-30,219,-190,661000.0
5,Residencial Jardines del Sur,Residencial,Cimentación,Vaciado,Concreto,m3,12,350000,4200000,16,18,16,-2,130000.0,2340000.0,2080000.0,260000.0,-11.0,Bogotá,Soleado,Ahorro,2025-09-09,2025-02-19,251,-202,4330000.0
0,Conjunto Residencial Marsella,Residencial,Estructura,Vaciado,Concreto,m3,12,350000,4200000,27,31,27,-4,130000.0,4030000.0,3510000.0,520000.0,-13.0,Bogotá,Nublado,Ahorro,2025-08-09,2025-02-02,220,-188,4330000.0
5,Residencial Jardines del Sur,Residencial,Acabados,Cielorraso,Drywall,Lámina,20,40000,800000,14,18,14,-4,100000.0,1800000.0,1400000.0,400000.0,-22.0,Bogotá,Soleado,Ahorro,2025-09-05,2025-02-04,247,-213,900000.0
0,Conjunto Residencial Marsella,Residencial,Cimentación,Vaciado,Concreto,m3,6,350000,2100000,26,31,26,-5,130000.0,4030000.0,3380000.0,650000.0,-16.0,Bogotá,Soleado,Ahorro,2025-08-12,2025-02-03,223,-190,2230000.0
6,Centro Comercial Plaza Central,Comercial,Cimentación,Vaciado,Concreto,m3,11,350000,3850000,16,21,16,-5,130000.0,2730000.0,2080000.0,650000.0,-24.0,Bogotá,Soleado,Ahorro,2025-07-20,2025-02-19,200,-151,3980000.0
9,Centro Empresarial Nova,Comercial,Estructura,Armado,Acero,Kg,95,4500,427500,27,35,27,-8,130000.0,4550000.0,3510000.0,1040000.0,-23.0,Bogotá,Soleado,Ahorro,2025-08-12,2025-03-01,223,-164,557500.0
0,Conjunto Residencial Marsella,Residencial,Cimentación,Vaciado,Concreto,m3,13,350000,4550000,24,22,24,2,130000.0,2860000.0,3120000.0,-260000.0,9.0,Bogotá,Lluvia,Sobrecosto,2025-08-16,2025-03-08,227,-161,4680000.0
2,Conjunto Cerrado Villa Campestre,Residencial,Cimentación,Vaciado,Concreto,m3,14,350000,4900000,17,22,17,-5,130000.0,2860000.0,2210000.0,650000.0,-23.0,Bogotá,Nublado,Ahorro,2025-08-03,2025-02-12,214,-172,5030000.0
0,Conjunto Residencial Marsella,Residencial,Estructura,Vaciado,Concreto,m3,13,350000,4550000,24,27,24,-3,130000.0,3510000.0,3120000.0,390000.0,-11.0,Bogotá,Soleado,Ahorro,2025-08-11,2025-03-09,222,-155,4680000.0
1,Urbanización Los Almendros,Residencial,Acabados,Pintura,Pintura,Galón,13,90000,1170000,18,23,18,-5,90000.0,2070000.0,1620000.0,450000.0,-22.0,Bogotá,Soleado,Ahorro,2025-07-20,2025-01-28,200,-173,1260000.0
6,Centro Comercial Plaza Central,Comercial,Acabados,Cielorraso,Drywall,Lámina,28,40000,1120000,16,18,16,-2,100000.0,1800000.0,1600000.0,200000.0,-11.0,Bogotá,Soleado,Ahorro,2025-07-28,2025-02-01,208,-177,1220000.0
8,Mall Gran Avenida,Comercial,Acabados,Estuco,Estuco plástico,Bulto,21,30000,630000,14,14,14,0,95000.0,1330000.0,1330000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-07-27,2025-03-08,207,-141,725000.0
6,Centro Comercial Plaza Central,Comercial,Acabados,Enchape,Cerámica,m2,39,50000,1950000,11,14,11,-3,105000.0,1470000.0,1155000.0,315000.0,-21.0,Bogotá,Nublado,Ahorro,2025-07-26,2025-01-31,206,-176,2055000.0
3,Residencial Altos del Norte,Residencial,Cimentación,Vaciado,Concreto,m3,8,350000,2800000,21,18,21,3,130000.0,2340000.0,2730000.0,-390000.0,17.0,Bogotá,Nublado,Sobrecosto,2025-09-16,2025-03-07,258,-193,2930000.0
6,Centro Comercial Plaza Central,Comercial,Cimentación,Armado,Acero,Kg,89,4500,400500,23,23,23,0,130000.0,2990000.0,2990000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-07-23,2025-03-20,203,-125,530500.0
7,Edificio Corporativo Torre Norte,Comercial,Equipamiento,Instalación cocina,MDF,Unidad,8,200000,1600000,13,17,13,-4,110000.0,1870000.0,1430000.0,440000.0,-24.0,Bogotá,Nublado,Ahorro,2025-08-01,2025-02-08,212,-174,1710000.0
5,Residencial Jardines del Sur,Residencial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,9,300000,2700000,5,5,5,0,100000.0,500000.0,500000.0,0.0,0.0,Bogotá,Nublado,En presupuesto,2025-09-07,2025-01-26,249,-224,2800000.0
5,Residencial Jardines del Sur,Residencial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,2,300000,600000,7,7,7,0,100000.0,700000.0,700000.0,0.0,0.0,Bogotá,Nublado,En presupuesto,2025-09-09,2025-02-21,251,-200,700000.0
8,Mall Gran Avenida,Comercial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,9,300000,2700000,8,8,8,0,100000.0,800000.0,800000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-07-24,2025-02-21,204,-153,2800000.0
7,Edificio Corporativo Torre Norte,Comercial,Cimentación,Vaciado,Concreto,m3,11,350000,3850000,27,29,27,-2,130000.0,3770000.0,3510000.0,260000.0,-7.0,Bogotá,Soleado,Ahorro,2025-08-01,2025-03-24,212,-130,3980000.0
0,Conjunto Residencial Marsella,Residencial,Cimentación,Armado,Acero,Kg,111,4500,499500,21,26,21,-5,130000.0,3380000.0,2730000.0,650000.0,-19.0,Bogotá,Soleado,Ahorro,2025-08-21,2025-01-25,232,-208,629500.0
0,Conjunto Residencial Marsella,Residencial,Instalaciones,Eléctrica,Punto eléctrico,Punto,7,120000,840000,15,17,15,-2,120000.0,2040000.0,1800000.0,240000.0,-12.0,Bogotá,Soleado,Ahorro,2025-08-16,2025-01-24,227,-204,960000.0
2,Conjunto Cerrado Villa Campestre,Residencial,Acabados,Cielorraso,Drywall,Lámina,37,40000,1480000,14,17,14,-3,100000.0,1700000.0,1400000.0,300000.0,-18.0,Bogotá,Soleado,Ahorro,2025-08-10,2025-01-22,221,-200,1580000.0
6,Centro Comercial Plaza Central,Comercial,Equipamiento,Instalación cocina,MDF,Unidad,8,200000,1600000,8,9,8,-1,110000.0,990000.0,880000.0,110000.0,-11.0,Bogotá,Soleado,Ahorro,2025-07-27,2025-01-20,207,-188,1710000.0
2,Conjunto Cerrado Villa Campestre,Residencial,Equipamiento,Instalación closet,MDF,Unidad,14,200000,2800000,8,8,8,0,110000.0,880000.0,880000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-08-12,2025-01-21,223,-203,2910000.0
1,Urbanización Los Almendros,Residencial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,4,300000,1200000,7,8,7,-1,100000.0,800000.0,700000.0,100000.0,-13.0,Bogotá,Soleado,Ahorro,2025-07-20,2025-03-02,200,-140,1300000.0
3,Residencial Altos del Norte,Residencial,Equipamiento,Lavadero,Lavadero,Unidad,7,250000,1750000,6,6,6,0,95000.0,570000.0,570000.0,0.0,0.0,Bogotá,Nublado,En presupuesto,2025-09-12,2025-01-10,254,-245,1845000.0
0,Conjunto Residencial Marsella,Residencial,Acabados,Enchape,Cerámica,m2,13,50000,650000,12,11,12,1,105000.0,1155000.0,1260000.0,-105000.0,9.0,Bogotá,Lluvia,Sobrecosto,2025-08-22,2025-02-10,233,-193,755000.0
5,Residencial Jardines del Sur,Residencial,Acabados,Pintura,Pintura,Galón,12,90000,1080000,17,22,17,-5,90000.0,1980000.0,1530000.0,450000.0,-23.0,Bogotá,Soleado,Ahorro,2025-09-11,2025-01-31,253,-223,1170000.0
1,Urbanización Los Almendros,Residencial,Instalaciones,Eléctrica,Punto eléctrico,Punto,14,120000,1680000,16,18,16,-2,120000.0,2160000.0,1920000.0,240000.0,-11.0,Bogotá,Soleado,Ahorro,2025-07-25,2025-03-05,205,-142,1800000.0
1,Urbanización Los Almendros,Residencial,Estructura,Armado,Acero,Kg,89,4500,400500,25,26,25,-1,130000.0,3380000.0,3250000.0,130000.0,-4.0,Bogotá,Soleado,Ahorro,2025-07-28,2025-03-08,208,-142,530500.0
6,Centro Comercial Plaza Central,Comercial,Instalaciones,Sanitaria,Punto sanitario,Punto,19,150000,2850000,18,20,18,-2,120000.0,2400000.0,2160000.0,240000.0,-10.0,Bogotá,Soleado,Ahorro,2025-07-26,2025-02-14,206,-162,2970000.0
7,Edificio Corporativo Torre Norte,Comercial,Instalaciones,Acueducto,Punto agua,Punto,5,140000,700000,16,16,16,0,120000.0,1920000.0,1920000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-08-01,2025-01-28,212,-185,820000.0
8,Mall Gran Avenida,Comercial,Acabados,Enchape,Cerámica,m2,32,50000,1600000,11,14,11,-3,105000.0,1470000.0,1155000.0,315000.0,-21.0,Bogotá,Soleado,Ahorro,2025-07-24,2025-03-08,204,-138,1705000.0
2,Conjunto Cerrado Villa Campestre,Residencial,Instalaciones,Gas,Punto gas,Punto,18,130000,2340000,15,14,15,1,120000.0,1680000.0,1800000.0,-120000.0,7.0,Bogotá,Nublado,Sobrecosto,2025-08-12,2025-02-02,223,-191,2460000.0
4,Conjunto Horizonte Verde,Residencial,Instalaciones,Acueducto,Punto agua,Punto,15,140000,2100000,15,15,15,0,120000.0,1800000.0,1800000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-08-01,2025-01-24,212,-189,2220000.0
7,Edificio Corporativo Torre Norte,Comercial,Instalaciones,Eléctrica,Punto eléctrico,Punto,12,120000,1440000,18,23,18,-5,120000.0,2760000.0,2160000.0,600000.0,-22.0,Bogotá,Soleado,Ahorro,2025-07-31,2025-03-09,211,-144,1560000.0
4,Conjunto Horizonte Verde,Residencial,Acabados,Enchape,Cerámica,m2,48,50000,2400000,17,19,17,-2,105000.0,1995000.0,1785000.0,210000.0,-11.0,Bogotá,Soleado,Ahorro,2025-08-09,2025-02-22,220,-168,2505000.0
3,Residencial Altos del Norte,Residencial,Acabados,Pintura,Pintura,Galón,6,90000,540000,15,13,15,2,90000.0,1170000.0,1350000.0,-180000.0,15.0,Bogotá,Lluvia,Sobrecosto,2025-09-13,2025-01-24,255,-232,630000.0
7,Edificio Corporativo Torre Norte,Comercial,Acabados,Cielorraso,Drywall,Lámina,38,40000,1520000,17,18,17,-1,100000.0,1800000.0,1700000.0,100000.0,-6.0,Bogotá,Soleado,Ahorro,2025-08-04,2025-02-11,215,-174,1620000.0
8,Mall Gran Avenida,Comercial,Instalaciones,Acueducto,Punto agua,Punto,10,140000,1400000,13,17,13,-4,120000.0,2040000.0,1560000.0,480000.0,-24.0,Bogotá,Soleado,Ahorro,2025-07-24,2025-03-04,204,-142,1520000.0
1,Urbanización Los Almendros,Residencial,Instalaciones,Gas,Punto gas,Punto,8,130000,1040000,18,18,18,0,120000.0,2160000.0,2160000.0,0.0,0.0,Bogotá,Nublado,En presupuesto,2025-07-31,2025-03-10,211,-143,1160000.0
2,Conjunto Cerrado Villa Campestre,Residencial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,2,300000,600000,6,5,6,1,100000.0,500000.0,600000.0,-100000.0,20.0,Bogotá,Lluvia,Sobrecosto,2025-08-05,2025-02-25,216,-161,700000.0
8,Mall Gran Avenida,Comercial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,2,300000,600000,7,6,7,1,100000.0,600000.0,700000.0,-100000.0,17.0,Bogotá,Lluvia,Sobrecosto,2025-07-25,2025-02-21,205,-154,700000.0
2,Conjunto Cerrado Villa Campestre,Residencial,Cimentación,Vaciado,Concreto,m3,11,350000,3850000,25,29,25,-4,130000.0,3770000.0,3250000.0,520000.0,-14.0,Bogotá,Soleado,Ahorro,2025-08-06,2025-03-22,217,-137,3980000.0
0,Conjunto Residencial Marsella,Residencial,Cimentación,Armado,Acero,Kg,87,4500,391500,29,38,29,-9,130000.0,4940000.0,3770000.0,1170000.0,-24.0,Bogotá,Soleado,Ahorro,2025-08-17,2025-02-24,228,-174,521500.0
4,Conjunto Horizonte Verde,Residencial,Acabados,Cielorraso,Drywall,Lámina,29,40000,1160000,12,15,12,-3,100000.0,1500000.0,1200000.0,300000.0,-20.0,Bogotá,Soleado,Ahorro,2025-08-08,2025-02-23,219,-166,1260000.0
6,Centro Comercial Plaza Central,Comercial,Equipamiento,Instalación cocina,MDF,Unidad,13,200000,2600000,12,15,12,-3,110000.0,1650000.0,1320000.0,330000.0,-20.0,Bogotá,Soleado,Ahorro,2025-07-27,2025-03-11,207,-138,2710000.0
5,Residencial Jardines del Sur,Residencial,Equipamiento,Instalación closet,MDF,Unidad,10,200000,2000000,9,11,9,-2,110000.0,1210000.0,990000.0,220000.0,-18.0,Bogotá,Nublado,Ahorro,2025-09-13,2025-02-20,255,-205,2110000.0
1,Urbanización Los Almendros,Residencial,Cimentación,Vaciado,Concreto,m3,8,350000,2800000,26,31,26,-5,130000.0,4030000.0,3380000.0,650000.0,-16.0,Bogotá,Soleado,Ahorro,2025-08-01,2025-03-22,212,-132,2930000.0
9,Centro Empresarial Nova,Comercial,Cimentación,Armado,Acero,Kg,115,4500,517500,19,17,19,2,130000.0,2210000.0,2470000.0,-260000.0,12.0,Bogotá,Nublado,Sobrecosto,2025-08-13,2025-03-04,224,-162,647500.0
3,Residencial Altos del Norte,Residencial,Instalaciones,Eléctrica,Punto eléctrico,Punto,5,120000,600000,16,20,16,-4,120000.0,2400000.0,1920000.0,480000.0,-20.0,Bogotá,Soleado,Ahorro,2025-09-16,2025-02-19,258,-209,720000.0
4,Conjunto Horizonte Verde,Residencial,Instalaciones,Sanitaria,Punto sanitario,Punto,14,150000,2100000,12,13,12,-1,120000.0,1560000.0,1440000.0,120000.0,-8.0,Bogotá,Soleado,Ahorro,2025-08-06,2025-02-14,217,-173,2220000.0
7,Edificio Corporativo Torre Norte,Comercial,Equipamiento,Instalación closet,MDF,Unidad,7,200000,1400000,8,8,8,0,110000.0,880000.0,880000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-08-05,2025-03-04,216,-154,1510000.0
9,Centro Empresarial Nova,Comercial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,8,300000,2400000,8,10,8,-2,100000.0,1000000.0,800000.0,200000.0,-20.0,Bogotá,Soleado,Ahorro,2025-08-12,2025-01-17,223,-207,2500000.0
2,Conjunto Cerrado Villa Campestre,Residencial,Estructura,Armado,Acero,Kg,105,4500,472500,20,21,20,-1,130000.0,2730000.0,2600000.0,130000.0,-5.0,Bogotá,Soleado,Ahorro,2025-08-15,2025-01-23,226,-204,602500.0
0,Conjunto Residencial Marsella,Residencial,Cimentación,Armado,Acero,Kg,99,4500,445500,24,28,24,-4,130000.0,3640000.0,3120000.0,520000.0,-14.0,Bogotá,Soleado,Ahorro,2025-08-24,2025-02-13,235,-192,575500.0
5,Residencial Jardines del Sur,Residencial,Cimentación,Vaciado,Concreto,m3,5,350000,1750000,24,27,24,-3,130000.0,3510000.0,3120000.0,390000.0,-11.0,Bogotá,Soleado,Ahorro,2025-09-12,2025-02-28,254,-196,1880000.0
0,Conjunto Residencial Marsella,Residencial,Cimentación,Vaciado,Concreto,m3,5,350000,1750000,16,18,16,-2,130000.0,2340000.0,2080000.0,260000.0,-11.0,Bogotá,Soleado,Ahorro,2025-08-23,2025-02-16,234,-188,1880000.0
3,Residencial Altos del Norte,Residencial,Cimentación,Armado,Acero,Kg,88,4500,396000,24,23,24,1,130000.0,2990000.0,3120000.0,-130000.0,4.0,Bogotá,Lluvia,Sobrecosto,2025-09-20,2025-02-26,262,-206,526000.0
0,Conjunto Residencial Marsella,Residencial,Estructura,Vaciado,Concreto,m3,8,350000,2800000,17,18,17,-1,130000.0,2340000.0,2210000.0,130000.0,-6.0,Bogotá,Soleado,Ahorro,2025-08-20,2025-02-28,231,-173,2930000.0
3,Residencial Altos del Norte,Residencial,Instalaciones,Eléctrica,Punto eléctrico,Punto,15,120000,1800000,13,14,13,-1,120000.0,1680000.0,1560000.0,120000.0,-7.0,Bogotá,Soleado,Ahorro,2025-09-14,2025-03-14,256,-184,1920000.0
9,Centro Empresarial Nova,Comercial,Instalaciones,Acueducto,Punto agua,Punto,12,140000,1680000,17,20,17,-3,120000.0,2400000.0,2040000.0,360000.0,-15.0,Bogotá,Soleado,Ahorro,2025-08-11,2025-03-12,222,-152,1800000.0
9,Centro Empresarial Nova,Comercial,Instalaciones,Eléctrica,Punto eléctrico,Punto,8,120000,960000,17,19,17,-2,120000.0,2280000.0,2040000.0,240000.0,-11.0,Bogotá,Soleado,Ahorro,2025-08-15,2025-01-18,226,-209,1080000.0
7,Edificio Corporativo Torre Norte,Comercial,Instalaciones,Contra incendio,Punto incendio,Punto,19,180000,3420000,14,13,14,1,120000.0,1560000.0,1680000.0,-120000.0,8.0,Bogotá,Nublado,Sobrecosto,2025-07-30,2025-02-26,210,-154,3540000.0
9,Centro Empresarial Nova,Comercial,Acabados,Pintura,Pintura,Galón,5,90000,450000,19,17,19,2,90000.0,1530000.0,1710000.0,-180000.0,12.0,Bogotá,Lluvia,Sobrecosto,2025-08-20,2025-03-18,231,-155,540000.0
6,Centro Comercial Plaza Central,Comercial,Acabados,Enchape,Cerámica,m2,19,50000,950000,18,19,18,-1,105000.0,1995000.0,1890000.0,105000.0,-5.0,Bogotá,Nublado,Ahorro,2025-07-27,2025-01-22,207,-186,1055000.0
9,Centro Empresarial Nova,Comercial,Acabados,Enchape,Cerámica,m2,38,50000,1900000,10,10,10,0,105000.0,1050000.0,1050000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-08-17,2025-01-16,228,-213,2005000.0
3,Residencial Altos del Norte,Residencial,Equipamiento,Instalación closet,MDF,Unidad,20,200000,4000000,11,12,11,-1,110000.0,1320000.0,1210000.0,110000.0,-8.0,Bogotá,Soleado,Ahorro,2025-09-16,2025-02-06,258,-222,4110000.0
0,Conjunto Residencial Marsella,Residencial,Equipamiento,Instalación closet,MDF,Unidad,11,200000,2200000,7,8,7,-1,110000.0,880000.0,770000.0,110000.0,-13.0,Bogotá,Soleado,Ahorro,2025-08-20,2025-02-20,231,-181,2310000.0
9,Centro Empresarial Nova,Comercial,Equipamiento,Instalación cocina,MDF,Unidad,20,200000,4000000,11,12,11,-1,110000.0,1320000.0,1210000.0,110000.0,-8.0,Bogotá,Soleado,Ahorro,2025-08-24,2025-02-04,235,-201,4110000.0
3,Residencial Altos del Norte,Residencial,Equipamiento,Instalación closet,MDF,Unidad,20,200000,4000000,8,8,8,0,110000.0,880000.0,880000.0,0.0,0.0,Bogotá,Soleado,En presupuesto,2025-09-23,2025-02-26,265,-209,4110000.0
1,Urbanización Los Almendros,Residencial,Cimentación,Vaciado,Concreto,m3,14,350000,4900000,27,35,27,-8,130000.0,4550000.0,3510000.0,1040000.0,-23.0,Bogotá,Soleado,Ahorro,2025-07-26,2025-02-23,206,-153,5030000.0
7,Edificio Corporativo Torre Norte,Comercial,Cimentación,Vaciado,Concreto,m3,14,350000,4900000,18,19,18,-1,130000.0,2470000.0,2340000.0,130000.0,-5.0,Bogotá,Nublado,Ahorro,2025-07-30,2025-03-05,210,-147,5030000.0
