proyecto,tipo_obra,fase,actividad,material,cantidad_material,costo_unitario,costo_material,horas_trabajadas,costo_mano_obra,costo_estimado,costo_real,diferencia_costo,porcentaje_desviacion,duracion_estimada,duracion_real,retraso_dias,ciudad,clima
Proyecto_11,Infraestructura,Cimentación,Excavación,Grava,,38258,1568578,,724908,2156614.3747066488,2293486,,,,,,Bogotá,
Proyecto_27,Residencial,Cimentación,Excavación,Arena,,128506,1156554,,1281586,2434801.8409739425,2438140,,,,,,Bogotá,
Proyecto_27,Residencial,Cimentación,Excavación,Grava,,94453,3967026,,1281586,5251800.805257231,5248612,,,,,,Bogotá,
Proyecto_31,Residencial,Estructura,Acero,Acero,,108222,4978212,,1286731,6136131.64049257,6264943,,,,,,Bogotá,
Proyecto_8,Comercial,Acabados,Pintura,Pintura,,149617,299234,,2468620,2599746.376137481,2767854,,,,,,Bogotá,
Proyecto_8,Comercial,Acabados,Pintura,Estuco,,82973,2157298,,2468620,4932709.482140352,4625918,,,,,,Bogotá,
Proyecto_17,Infraestructura,Equipamiento,Cocina,Madera,,26715,881595,,2646509,3337176.0420070165,3528104,,,,,,Bogotá,
Proyecto_17,Infraestructura,Equipamiento,Cocina,Accesorios cocina,,66949,1138133,,2646509,3779923.3343638484,3784642,,,,,,Bogotá,
Proyecto_16,Comercial,Instalaciones,Eléctrica,Cable,,24429,635154,,1923714,2537614.8558337325,2558868,,,,,,Bogotá,
Proyecto_16,Comercial,Instalaciones,Eléctrica,Tubería eléctrica,,150788,1357092,,1923714,2963207.124502766,3280806,,,,,,Bogotá,
Proyecto_8,Comercial,Equipamiento,Baño,Sanitario,,91669,4400112,,1662989,5982317.6498122895,6063101,,,,,,Bogotá,
Proyecto_8,Comercial,Equipamiento,Baño,Lavamanos,,166036,7803692,,1662989,10040608.393554084,9466681,,,,,,Bogotá,
Proyecto_12,Infraestructura,Equipamiento,Cocina,Madera,,20034,280476,,1965139,2457116.1450218325,2245615,,,,,,Bogotá,
Proyecto_12,Infraestructura,Equipamiento,Cocina,Accesorios cocina,,166149,2492235,,1965139,4016621.0322407847,4457374,,,,,,Bogotá,
Proyecto_18,Residencial,Cimentación,Pilotes,Cemento,,199185,7967400,,653429,8804006.931676636,8620829,,,,,,Bogotá,
Proyecto_18,Residencial,Cimentación,Pilotes,Acero,,75134,1127010,,653429,1734638.6490169696,1780439,,,,,,Bogotá,
Proyecto_2,Residencial,Cimentación,Excavación,Arena,,152008,1824096,,943937,2922110.0141504607,2768033,,,,,,Bogotá,
Proyecto_2,Residencial,Cimentación,Excavación,Grava,,186219,2607066,,943937,3736665.0843153303,3551003,,,,,,Bogotá,
Proyecto_15,Comercial,Instalaciones,Contra incendio,Tubería incendio,,129314,4913932,,2401162,7200912.43325687,7315094,,,,,,Bogotá,
Proyecto_5,Comercial,Estructura,Encofrado,Madera,,169705,1187935,,2266655,3362400.6409208807,3454590,,,,,,Bogotá,
Proyecto_6,Residencial,Acabados,Enchape,Cerámica,,30408,1003464,,2819483,3602108.595046583,3822947,,,,,,Bogotá,
Proyecto_27,Residencial,Cimentación,Excavación,Arena,,63109,1893270,,693281,2518400.2058642283,2586551,,,,,,Bogotá,
Proyecto_27,Residencial,Cimentación,Excavación,Grava,,45347,1496451,,693281,1985328.7046395182,2189732,,,,,,Bogotá,
Proyecto_7,Comercial,Estructura,Acero,Acero,,126776,507104,,1166619,1819891.4914770818,1673723,,,,,,Bogotá,
Proyecto_17,Infraestructura,Cimentación,Excavación,Arena,,59350,534150,,1974316,2430327.7269141288,2508466,,,,,,Bogotá,
Proyecto_17,Infraestructura,Cimentación,Excavación,Grava,,178331,3209958,,1974316,5026727.686521425,5184274,,,,,,Bogotá,
Proyecto_3,Comercial,Equipamiento,Cocina,Madera,,48949,391592,,1831148,2444044.6078344835,2222740,,,,,,Bogotá,
Proyecto_3,Comercial,Equipamiento,Cocina,Accesorios cocina,,150437,601748,,1831148,2327026.311061116,2432896,,,,,,Bogotá,
Proyecto_31,Residencial,Instalaciones,Sanitaria,Tubo 2in,,94277,2451202,,2926796,5055578.288502756,5377998,,,,,,Bogotá,
Proyecto_31,Residencial,Instalaciones,Sanitaria,Tubo 4in,,172581,4659687,,2926796,7008925.182076504,7586483,,,,,,Bogotá,
Proyecto_27,Residencial,Equipamiento,Cocina,Madera,,164750,4777750,,1709455,7134907.621791328,6487205,,,,,,Bogotá,
Proyecto_27,Residencial,Equipamiento,Cocina,Accesorios cocina,,179103,3044751,,1709455,4814817.767822216,4754206,,,,,,Bogotá,
Proyecto_30,Comercial,Estructura,Encofrado,Madera,,30656,1318208,,1212584,2728214.2933077095,2530792,,,,,,Bogotá,
Proyecto_10,Infraestructura,Acabados,Pintura,Pintura,,15387,261579,,2243446,2683465.3667946695,2505025,,,,,,Bogotá,
Proyecto_10,Infraestructura,Acabados,Pintura,Estuco,,177304,2836864,,2243446,5375896.23686585,5080310,,,,,,Bogotá,
Proyecto_2,Residencial,Estructura,Acero,Acero,,67684,2910412,,1845243,5027342.776517576,4755655,,,,,,Bogotá,
Proyecto_32,Comercial,Instalaciones,Contra incendio,Tubería incendio,,101780,5089000,,2139082,7199300.552572633,7228082,,,,,,Bogotá,
Proyecto_5,Comercial,Instalaciones,Sanitaria,Tubo 2in,,141448,3960544,,1803891,6042013.6539273495,5764435,,,,,,Bogotá,
Proyecto_5,Comercial,Instalaciones,Sanitaria,Tubo 4in,,183537,3120129,,1803891,5244667.698499457,4924020,,,,,,Bogotá,
Proyecto_22,Residencial,Equipamiento,Baño,Sanitario,,24078,457482,,1133069,1478581.9025149217,1590551,,,,,,Bogotá,
Proyecto_22,Residencial,Equipamiento,Baño,Lavamanos,,48002,528022,,1133069,1629863.5962578736,1661091,,,,,,Bogotá,
Proyecto_38,Residencial,Estructura,Acero,Acero,,12360,457320,,766656,1311434.1293051771,1223976,,,,,,Bogotá,
Proyecto_5,Comercial,Estructura,Acero,Acero,,131036,4193152,,1943158,6263087.880572559,6136310,,,,,,Bogotá,
Proyecto_9,Residencial,Equipamiento,Cocina,Madera,,36731,146924,,1112120,1137480.823278212,1259044,,,,,,Bogotá,
Proyecto_9,Residencial,Equipamiento,Cocina,Accesorios cocina,,185910,2230920,,1112120,3365121.556714627,3343040,,,,,,Bogotá,
Proyecto_29,Infraestructura,Cimentación,Excavación,Arena,,135892,2446056,,1530430,4067319.226532329,3976486,,,,,,Bogotá,
Proyecto_29,Infraestructura,Cimentación,Excavación,Grava,,192097,7107589,,1530430,9078227.094692767,8638019,,,,,,Bogotá,
Proyecto_27,Residencial,Cimentación,Excavación,Arena,,126776,4690712,,927529,5471136.218197858,5618241,,,,,,Bogotá,
Proyecto_27,Residencial,Cimentación,Excavación,Grava,,197724,6129444,,927529,6786383.405386926,7056973,,,,,,Bogotá,
Proyecto_7,Comercial,Estructura,Acero,Acero,,187784,6384656,,948108,7383161.737770148,7332764,,,,,,Bogotá,
Proyecto_37,Residencial,Instalaciones,Contra incendio,Tubería incendio,,160955,2575280,,2549619,5072505.54040217,5124899,,,,,,Bogotá,
Proyecto_28,Infraestructura,Cimentación,Excavación,Arena,,196372,4123812,,823387,5181174.8786263,4947199,,,,,,Bogotá,
Proyecto_28,Infraestructura,Cimentación,Excavación,Grava,,24553,834802,,823387,1661404.458058571,1658189,,,,,,Bogotá,
Proyecto_24,Residencial,Acabados,Enchape,Cerámica,,191197,4206334,,2226453,5901040.093155544,6432787,,,,,,Bogotá,
Proyecto_19,Comercial,Equipamiento,Cocina,Madera,,17351,260265,,1165108,1467621.5276155977,1425373,,,,,,Bogotá,
Proyecto_19,Comercial,Equipamiento,Cocina,Accesorios cocina,,115425,4155300,,1165108,5670475.936903533,5320408,,,,,,Bogotá,
Proyecto_33,Infraestructura,Instalaciones,Eléctrica,Cable,,53719,2685950,,789448,3418694.501387809,3475398,,,,,,Bogotá,
Proyecto_33,Infraestructura,Instalaciones,Eléctrica,Tubería eléctrica,,181727,4906629,,789448,5251664.944516095,5696077,,,,,,Bogotá,
Proyecto_20,Infraestructura,Instalaciones,Sanitaria,Tubo 2in,,24654,1084776,,1440681,2469526.737378264,2525457,,,,,,Bogotá,
Proyecto_20,Infraestructura,Instalaciones,Sanitaria,Tubo 4in,,32981,1088373,,1440681,2684968.6378548467,2529054,,,,,,Bogotá,
Proyecto_17,Infraestructura,Equipamiento,Cocina,Madera,,124773,3992736,,503855,4201530.438152465,4496591,,,,,,Bogotá,
Proyecto_17,Infraestructura,Equipamiento,Cocina,Accesorios cocina,,126967,4697779,,503855,5036616.013273889,5201634,,,,,,Bogotá,
Proyecto_1,Infraestructura,Acabados,Pintura,Pintura,,183084,7872612,,1667245,9092674.03686476,9539857,,,,,,Bogotá,
Proyecto_1,Infraestructura,Acabados,Pintura,Estuco,,17673,706920,,1667245,2480336.789103056,2374165,,,,,,Bogotá,
Proyecto_26,Comercial,Instalaciones,Contra incendio,Tubería incendio,,184620,923100,,596611,1458781.0010413763,1519711,,,,,,Bogotá,
Proyecto_11,Infraestructura,Acabados,Enchape,Cerámica,,74132,2075696,,2767626,4449131.127420747,4843322,,,,,,Bogotá,
Proyecto_12,Infraestructura,Equipamiento,Baño,Sanitario,,113406,3742398,,2046045,5632339.218292291,5788443,,,,,,Bogotá,
Proyecto_12,Infraestructura,Equipamiento,Baño,Lavamanos,,199027,796108,,2046045,2586327.038739124,2842153,,,,,,Bogotá,
Proyecto_15,Comercial,Instalaciones,Contra incendio,Tubería incendio,,155675,2490800,,948440,3594803.334409968,3439240,,,,,,Bogotá,
Proyecto_15,Comercial,Estructura,Acero,Acero,,50716,1115752,,1898151,2950049.342645086,3013903,,,,,,Bogotá,
Proyecto_38,Residencial,Estructura,Acero,Acero,,132864,5447424,,1649542,6626425.362417,7096966,,,,,,Bogotá,
Proyecto_7,Comercial,Instalaciones,Contra incendio,Tubería incendio,,198087,5546436,,1401227,6905809.440610981,6947663,,,,,,Bogotá,
Proyecto_29,Infraestructura,Equipamiento,Baño,Sanitario,,189631,7016347,,963034,7648591.554028322,7979381,,,,,,Bogotá,
Proyecto_29,Infraestructura,Equipamiento,Baño,Lavamanos,,78283,2739905,,963034,3620978.5871545547,3702939,,,,,,Bogotá,
Proyecto_7,Comercial,Equipamiento,Cocina,Madera,,40962,1761366,,1753633,3582836.2644937374,3514999,,,,,,Bogotá,
Proyecto_7,Comercial,Equipamiento,Cocina,Accesorios cocina,,13733,672917,,1753633,2275718.60168032,2426550,,,,,,Bogotá,
Proyecto_9,Residencial,Instalaciones,Eléctrica,Cable,,184416,6270144,,1338700,7570492.399476695,7608844,,,,,,Bogotá,
Proyecto_9,Residencial,Instalaciones,Eléctrica,Tubería eléctrica,,184945,1849450,,1338700,3187926.3342381977,3188150,,,,,,Bogotá,
Proyecto_19,Comercial,Cimentación,Pilotes,Cemento,,116514,1864224,,2282559,4172426.874508786,4146783,,,,,,Bogotá,
Proyecto_19,Comercial,Cimentación,Pilotes,Acero,,86935,173870,,2282559,2487489.6691226126,2456429,,,,,,Bogotá,
Proyecto_22,Residencial,Cimentación,Excavación,Arena,,30637,674014,,2113084,2779925.926761507,2787098,,,,,,Bogotá,
Proyecto_22,Residencial,Cimentación,Excavación,Grava,,38711,464532,,2113084,2725023.650205829,2577616,,,,,,Bogotá,
Proyecto_37,Residencial,Cimentación,Excavación,Arena,,41817,334536,,1540255,2009575.0567708856,1874791,,,,,,Bogotá,
Proyecto_37,Residencial,Cimentación,Excavación,Grava,,21936,482592,,1540255,2148213.208004572,2022847,,,,,,Bogotá,
Proyecto_15,Comercial,Instalaciones,Sanitaria,Tubo 2in,,77983,1559660,,2864832,4634541.48690712,4424492,,,,,,Bogotá,
Proyecto_15,Comercial,Instalaciones,Sanitaria,Tubo 4in,,80207,561449,,2864832,3758191.2162165665,3426281,,,,,,Bogotá,
Proyecto_36,Infraestructura,Acabados,Pintura,Pintura,,64622,3101856,,2901041,5660189.273229964,6002897,,,,,,Bogotá,
Proyecto_36,Infraestructura,Acabados,Pintura,Estuco,,120476,4939516,,2901041,7616587.898631541,7840557,,,,,,Bogotá,
Proyecto_37,Residencial,Instalaciones,Eléctrica,Cable,,179837,719348,,1424449,2036348.6050547308,2143797,,,,,,Bogotá,
Proyecto_37,Residencial,Instalaciones,Eléctrica,Tubería eléctrica,,189668,6069376,,1424449,7766153.807939054,7493825,,,,,,Bogotá,
Proyecto_18,Residencial,Cimentación,Pilotes,Cemento,,94293,2074446,,905804,2741165.6704690605,2980250,,,,,,Bogotá,
Proyecto_18,Residencial,Cimentación,Pilotes,Acero,,51720,517200,,905804,1398951.792667463,1423004,,,,,,Bogotá,
Proyecto_32,Comercial,Estructura,Encofrado,Madera,,56892,1479192,,1710490,3291808.470672461,3189682,,,,,,Bogotá,
Proyecto_20,Infraestructura,Acabados,Pintura,Pintura,,129479,3625412,,888186,4105149.793892668,4513598,,,,,,Bogotá,
Proyecto_20,Infraestructura,Acabados,Pintura,Estuco,,93516,2244384,,888186,3386498.1365911984,3132570,,,,,,Bogotá,
Proyecto_21,Infraestructura,Acabados,Pintura,Pintura,,106207,5097936,,2765989,7796986.631068057,7863925,,,,,,Bogotá,
Proyecto_21,Infraestructura,Acabados,Pintura,Estuco,,84143,2103575,,2765989,4398437.892216541,4869564,,,,,,Bogotá,
Proyecto_34,Infraestructura,Cimentación,Pilotes,Cemento,,166898,333796,,827623,1231352.1042986708,1161419,,,,,,Bogotá,
Proyecto_34,Infraestructura,Cimentación,Pilotes,Acero,,80126,480756,,827623,1293662.4358272713,1308379,,,,,,Bogotá,
Proyecto_12,Infraestructura,Acabados,Enchape,Cerámica,,143828,7047572,,1170769,7911669.6763254255,8218341,,,,,,Bogotá,
Proyecto_10,Infraestructura,Instalaciones,Eléctrica,Cable,,23003,437057,,2682676,3355615.4873784897,3119733,,,,,,Bogotá,
Proyecto_10,Infraestructura,Instalaciones,Eléctrica,Tubería eléctrica,,10717,257208,,2682676,3170429.507143513,2939884,,,,,,Bogotá,
Proyecto_29,Infraestructura,Instalaciones,Eléctrica,Cable,,164247,7555362,,601929,7393163.832564178,8157291,,,,,,Bogotá,
Proyecto_29,Infraestructura,Instalaciones,Eléctrica,Tubería eléctrica,,81500,2852500,,601929,3542281.383537991,3454429,,,,,,Bogotá,
Proyecto_32,Comercial,Acabados,Pintura,Pintura,,170431,3919913,,2232979,5543364.115250122,6152892,,,,,,Bogotá,
Proyecto_32,Comercial,Acabados,Pintura,Estuco,,17797,694083,,2232979,3152915.3340907204,2927062,,,,,,Bogotá,
Proyecto_8,Comercial,Estructura,Acero,Acero,,122956,491824,,1416498,2063282.5162139845,1908322,,,,,,Bogotá,
Proyecto_25,Residencial,Cimentación,Pilotes,Cemento,,174693,6813027,,2095151,8828018.387081485,8908178,,,,,,Bogotá,
Proyecto_25,Residencial,Cimentación,Pilotes,Acero,,134265,6713250,,2095151,8071396.099663568,8808401,,,,,,Bogotá,
Proyecto_1,Infraestructura,Estructura,Acero,Acero,,121319,5580674,,1792694,7681948.237573082,7373368,,,,,,Bogotá,
Proyecto_24,Residencial,Instalaciones,Contra incendio,Tubería incendio,,131997,1847958,,582330,2566396.2679750184,2430288,,,,,,Bogotá,
Proyecto_22,Residencial,Acabados,Pintura,Pintura,,49659,546249,,2738509,3487282.8596567414,3284758,,,,,,Bogotá,
Proyecto_22,Residencial,Acabados,Pintura,Estuco,,103877,934893,,2738509,3533987.852859814,3673402,,,,,,Bogotá,
Proyecto_37,Residencial,Estructura,Encofrado,Madera,,63828,63828,,1896931,2012777.3054391812,1960759,,,,,,Bogotá,
Proyecto_26,Comercial,Acabados,Enchape,Cerámica,,136573,4643482,,2754259,7803378.461280988,7397741,,,,,,Bogotá,
Proyecto_10,Infraestructura,Cimentación,Excavación,Arena,,184227,7737534,,2004437,9374976.138827056,9741971,,,,,,Bogotá,
Proyecto_10,Infraestructura,Cimentación,Excavación,Grava,,59878,1796340,,2004437,3484508.4792708685,3800777,,,,,,Bogotá,
Proyecto_33,Infraestructura,Instalaciones,Sanitaria,Tubo 2in,,165948,1659480,,2055862,3810065.4531414006,3715342,,,,,,Bogotá,
Proyecto_33,Infraestructura,Instalaciones,Sanitaria,Tubo 4in,,61395,1596270,,2055862,3589549.5676184935,3652132,,,,,,Bogotá,
Proyecto_12,Infraestructura,Instalaciones,Contra incendio,Tubería incendio,,110520,1878840,,1191206,2896967.1459827777,3070046,,,,,,Bogotá,
Proyecto_29,Infraestructura,Instalaciones,Eléctrica,Cable,,48531,2135364,,2380880,4701278.529761418,4516244,,,,,,Bogotá,
Proyecto_29,Infraestructura,Instalaciones,Eléctrica,Tubería eléctrica,,194700,4672800,,2380880,7758806.750256659,7053680,,,,,,Bogotá,
Proyecto_6,Residencial,Equipamiento,Baño,Sanitario,,132200,3437200,,1327889,4471158.804952042,4765089,,,,,,Bogotá,
Proyecto_6,Residencial,Equipamiento,Baño,Lavamanos,,126151,5802946,,1327889,7621938.793860101,7130835,,,,,,Bogotá,
Proyecto_18,Residencial,Cimentación,Excavación,Arena,,10283,390754,,1945214,2270313.977394286,2335968,,,,,,Bogotá,
Proyecto_18,Residencial,Cimentación,Excavación,Grava,,150186,4205208,,1945214,5695423.830790639,6150422,,,,,,Bogotá,
Proyecto_13,Infraestructura,Cimentación,Excavación,Arena,,180894,2532516,,1827216,4070859.305937671,4359732,,,,,,Bogotá,
Proyecto_13,Infraestructura,Cimentación,Excavación,Grava,,106413,425652,,1827216,2175827.3570079147,2252868,,,,,,Bogotá,
Proyecto_32,Comercial,Acabados,Pintura,Pintura,,49550,1684700,,2207771,3754936.237087582,3892471,,,,,,Bogotá,
Proyecto_32,Comercial,Acabados,Pintura,Estuco,,80041,1040533,,2207771,3174191.0719353864,3248304,,,,,,Bogotá,
Proyecto_28,Infraestructura,Instalaciones,Contra incendio,Tubería incendio,,189982,5699460,,2953981,8753626.373625508,8653441,,,,,,Bogotá,
Proyecto_2,Residencial,Instalaciones,Eléctrica,Cable,,166348,7152964,,2471426,9234556.60110155,9624390,,,,,,Bogotá,
Proyecto_2,Residencial,Instalaciones,Eléctrica,Tubería eléctrica,,164204,5254528,,2471426,7993873.533344282,7725954,,,,,,Bogotá,
Proyecto_40,Infraestructura,Equipamiento,Baño,Sanitario,,178488,8924400,,892464,8880733.721562432,9816864,,,,,,Bogotá,
Proyecto_40,Infraestructura,Equipamiento,Baño,Lavamanos,,124125,372375,,892464,1165743.980283788,1264839,,,,,,Bogotá,
Proyecto_23,Comercial,Equipamiento,Baño,Sanitario,,46542,2001306,,1729964,3883168.382542562,3731270,,,,,,Bogotá,
Proyecto_23,Comercial,Equipamiento,Baño,Lavamanos,,30583,948073,,1729964,2547121.9576658336,2678037,,,,,,Bogotá,
Proyecto_24,Residencial,Equipamiento,Cocina,Madera,,59361,2908689,,2209033,4747328.463296671,5117722,,,,,,Bogotá,
Proyecto_24,Residencial,Equipamiento,Cocina,Accesorios cocina,,13858,318734,,2209033,2312289.0111422813,2527767,,,,,,Bogotá,
Proyecto_7,Comercial,Equipamiento,Cocina,Madera,,155728,7007760,,2988276,9816774.487427969,9996036,,,,,,Bogotá,
Proyecto_7,Comercial,Equipamiento,Cocina,Accesorios cocina,,17651,123557,,2988276,3113495.682107546,3111833,,,,,,Bogotá,
Proyecto_23,Comercial,Cimentación,Excavación,Arena,,124740,5114340,,998031,6477965.451384063,6112371,,,,,,Bogotá,
Proyecto_23,Comercial,Cimentación,Excavación,Grava,,113264,2491808,,998031,3509569.503904643,3489839,,,,,,Bogotá,
Proyecto_38,Residencial,Instalaciones,Eléctrica,Cable,,91500,457500,,1614670,2221539.790004658,2072170,,,,,,Bogotá,
Proyecto_38,Residencial,Instalaciones,Eléctrica,Tubería eléctrica,,50893,1577683,,1614670,2971101.591434668,3192353,,,,,,Bogotá,
Proyecto_30,Comercial,Instalaciones,Eléctrica,Cable,,94623,3406428,,958050,4600985.971029642,4364478,,,,,,Bogotá,
Proyecto_30,Comercial,Instalaciones,Eléctrica,Tubería eléctrica,,30629,490064,,958050,1520043.7815128444,1448114,,,,,,Bogotá,
Proyecto_14,Residencial,Instalaciones,Sanitaria,Tubo 2in,,99751,2294273,,1273999,3483015.6982928975,3568272,,,,,,Bogotá,
Proyecto_14,Residencial,Instalaciones,Sanitaria,Tubo 4in,,144481,6935088,,1273999,7688085.680432904,8209087,,,,,,Bogotá,
Proyecto_34,Infraestructura,Cimentación,Pilotes,Cemento,,59493,892395,,2386132,3137673.1034582467,3278527,,,,,,Bogotá,
Proyecto_34,Infraestructura,Cimentación,Pilotes,Acero,,151016,3926416,,2386132,6834853.186160892,6312548,,,,,,Bogotá,
Proyecto_13,Infraestructura,Instalaciones,Sanitaria,Tubo 2in,,180286,5769152,,2068335,7959775.767768471,7837487,,,,,,Bogotá,
Proyecto_13,Infraestructura,Instalaciones,Sanitaria,Tubo 4in,,37056,1852800,,2068335,3984436.056516081,3921135,,,,,,Bogotá,
Proyecto_36,Infraestructura,Equipamiento,Baño,Sanitario,,21851,524424,,2180994,2584185.0439010826,2705418,,,,,,Bogotá,
Proyecto_36,Infraestructura,Equipamiento,Baño,Lavamanos,,74084,3037444,,2180994,5255916.614716237,5218438,,,,,,Bogotá,
Proyecto_26,Comercial,Instalaciones,Contra incendio,Tubería incendio,,32713,1635650,,2403136,4003709.585581386,4038786,,,,,,Bogotá,
Proyecto_11,Infraestructura,Cimentación,Excavación,Arena,,188466,942330,,2811910,3444843.143712032,3754240,,,,,,Bogotá,
Proyecto_11,Infraestructura,Cimentación,Excavación,Grava,,192480,192480,,2811910,3018788.289794427,3004390,,,,,,Bogotá,
Proyecto_1,Infraestructura,Estructura,Encofrado,Madera,,63893,2939078,,1526959,4370855.345570855,4466037,,,,,,Bogotá,
Proyecto_12,Infraestructura,Acabados,Enchape,Cerámica,,79727,3268807,,845701,3796346.9001274183,4114508,,,,,,Bogotá,
Proyecto_21,Infraestructura,Equipamiento,Baño,Sanitario,,101438,507190,,984266,1379733.1644110717,1491456,,,,,,Bogotá,
Proyecto_21,Infraestructura,Equipamiento,Baño,Lavamanos,,162134,5998958,,984266,6327299.552279646,6983224,,,,,,Bogotá,
Proyecto_3,Comercial,Acabados,Pintura,Pintura,,169272,4401072,,2188517,7233307.290779414,6589589,,,,,,Bogotá,
Proyecto_3,Comercial,Acabados,Pintura,Estuco,,166342,1829762,,2188517,3717032.151388136,4018279,,,,,,Bogotá,
Proyecto_26,Comercial,Acabados,Enchape,Cerámica,,87165,4009590,,1212726,5128434.316803524,5222316,,,,,,Bogotá,
Proyecto_29,Infraestructura,Equipamiento,Cocina,Madera,,43224,994152,,2723746,3561536.2257853374,3717898,,,,,,Bogotá,
Proyecto_29,Infraestructura,Equipamiento,Cocina,Accesorios cocina,,118820,5465720,,2723746,8495607.889499888,8189466,,,,,,Bogotá,
Proyecto_4,Comercial,Acabados,Pintura,Pintura,,37791,1511640,,764363,2480563.6620475375,2276003,,,,,,Bogotá,
Proyecto_4,Comercial,Acabados,Pintura,Estuco,,96463,2315112,,764363,2783110.1295214896,3079475,,,,,,Bogotá,
Proyecto_22,Residencial,Estructura,Encofrado,Madera,,142687,3567175,,876932,4438797.908869974,4444107,,,,,,Bogotá,
Proyecto_8,Comercial,Instalaciones,Eléctrica,Cable,,104572,1045720,,902257,2099787.6575866533,1947977,,,,,,Bogotá,
Proyecto_8,Comercial,Instalaciones,Eléctrica,Tubería eléctrica,,91040,4278880,,902257,5085393.717453311,5181137,,,,,,Bogotá,
Proyecto_12,Infraestructura,Instalaciones,Eléctrica,Cable,,147735,1329615,,1952635,3436251.803141302,3282250,,,,,,Bogotá,
